,입찰명,발주기관,낙찰자(상호)
36953,00부대 울타리 CCTV 제조설치,제3707부대,주식회사 피엠피테크
37094,열화상 CCTV 구매 설치,해군군수사령부,주식회사 씨앤텍
37212,병원 경계용 CCTV 보강사업,국군대전병원,(주)주영일렉트로닉
37220,20-3차 교육장비(주야간복합조준경 등 8품목) 구매,육군종합행정학교,주식회사코드원
37285,상용 통신장비(핸드토키)구매,국방부근무지원단,주식회사 오션
37371,00부대 CCTV 구매 설치(양양지역),제1군수지원사령부,삼호전자통신(주)
37381,00부대 CCTV 구매 설치(홍천지역),제1군수지원사령부,현대위성네트워크 주식회사
37382,00부대 CCTV 구매 설치(강릉지역),제1군수지원사령부,주식회사 인더텍
37383,00부대 CCTV 구매 설치(용인지역),제1군수지원사령부,주식회사 디투에스
37384,00부대 CCTV 구매 설치(포천지역),제1군수지원사령부,(주)엔토스정보통신
37425,"20년 4분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,미주통상
37451,"20-B-수문, 배수로 감시용 CCTV 제조 설치",제9196부대,주식회사 지니트
37457,20년 교육장비 및 비품구매,육군학생군사학교,태광상사
37463,20-K-해안경계용 CCTV 제조 설치,국군재정관리단,(사)장애인인권센터ICT사업단
37465,00부대 울타리 CCTV 설치 납품,제5767부대,주식회사 파워테크놀노지
37492,마이크로웨이브 산분해장비 구매(설치),육군3사관학교,윤서상사
37493,108통신단 주둔지경계용 CCTV 교체 설치납품,육군 제8군단,주식회사블루케이
37532,의무장비 재투자 조달(냉장고 혈액은행용 대형),국군대전병원,한경
37552,20-B-주둔지 경계용 CCTV 제조·설치(208152-H),국군재정관리단,사)한국장애인미래정책포럼 아이티사업단
37624,'20-인 CCTV 납품 설치,제2002부대,주식회사 보아정보기술
37664,20-121 콘솔화면전시모니터,공군제5공중기동비행단,(주)젤루텍
37672,(206238-E)교육장비 7종 구매,국군재정관리단,Basic Korea(베이직산업)
37699,전장망 부두 네트워크 감시장비(OUTDOOR RACK등12종),국군재정관리단,세기산전 주식회사
37716,20-평 000 창고 CCTV 구매 설치,제9911부대,일광전기통신
37748,'20-인 열화상 CCTV 납품 설치,제2002부대,주식회사 메가텔
37782,20-전장망 부두 네트워크 장비(L3스위치 등 6종) 구매,국군재정관리단,(주)지엠디텔레콤
37796,기군단 CCTV 제조 설치 납품,해군교육사령부,주식회사 에스앤에이치
37825,20-평 0000관 CCTV 제조 설치,국군재정관리단,(사)한국나눔복지연합회 아이씨티사업소
37838,위험물창고 CCTV 구매·설치,해군 기동함대사령부,주식회사 시온통신
37875,(206129-G) 항.포구 고성능 CCTV 구축사업(00부대),국군재정관리단,(주) 화성
37969,20년 경계용 CCTV 구매,제1989부대,서평테크 주식회사
37983,'20년 후반기 실습재료·장비유지 및 교육재료 구매,육군사관학교,주식회사 창대기획
37995,열화상카메라 및 휴대용 방역소독기 구매,제2307부대,주식회사 제광건설
38019,"트레일러, 보트운반용 구매",제9911부대,경북상사
38031,(206222-E)빔프로젝터 램프 및 프린터 토너 등 구매,국군재정관리단,주식회사 엔미디어솔루션
38034,"00부대 SALS-K 시설공사(관급자재, CCTV)",제1군수지원사령부,유한책임회사 엔에이치네트웍스
38054,2020년 전산장비(데스크톱 컴퓨터) 교체 사업,국방정보본부,주식회사 부강이엔지
38058,00부대 취사장비품구매(취사장선반),육군 52보병사단,에버스트림(Ever stream)
38111,(206148-D)운전교육용 시뮬레이터 구매(설치),국군재정관리단,사회적협동조합 푸른하늘
38142,접속장치 인쇄회로기판등7종 구매,육군종합정비창,헬로TV
38155,K10신형제독장치 부품,지상공통전력운영계약팀,건웅테크 주식회사
38194,영내 감시장비 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)에스엠메이커스
38241,"차량용 어라운드 뷰 등 히터, 에어컨 설치 납품",국방부근무지원단,주식회사 굿모닝상사
38245,(207152-F)전산장비 교체사업,국군재정관리단,주식회사 이너트론
38247,(206178-C) 중형 감시·정찰교육용 드론 제조,국군재정관리단,주식회사 경기드론
38284,20년 2차 의무장비(후두스트로브 스코프) 구매,국군수도병원,(주)테스온
38318,드론 보관용 컨테이너 내부 선반(앵글) 구매,육군교육사령부,해와달
38368,드론교육센터 비품 및 부수기재 구매,제2307부대,인성북스
38446,20-P-주둔지 경계용 CCTV 제조설치,국군재정관리단,사단법인 대한장애인복지협회CSI시스템
38496,20-169 교육용드론 구매,수도방위사령부,주식회사 아소아
38518,무전기세트 반도체장치등15종 구매,육군종합정비창,SY전자
38594,CCTV 자재 11종 구매,육군 제1군단,주식회사 예인컴퍼니
38603,영내 감시장비 CCTV 제조(구매) 설치납품,제9보병사단사령부,주식회사 엔시드
38646,20년 국가기술자격검정 교육장비 구매(6종),5군수지원사령부,서화테크
38650,20년 국가기술자격검정 교육장비 구매(6종),5군수지원사령부,서화테크
38715,OO부대 교육용 드론 제조납품,육군 제1군단,주식회사 비씨디이엔씨
38754,20-J-경계용 CCTV 제조 설치,제9해병여단,주식회사 월드씨앤에스
38766,감시용 CCTV set 등 5종 구매,제1방공유도탄여단,주식회사 엑스큐시스템
38874,전산 부수장비(스캐너) 구매,국군지휘통신사령부,엘케이에스(LKS)
38992,전산장비(PC본체) 제조(직생),한미연합군사령부,주식회사 성주컴텍
39010,도시작전훈련장 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)이노탑
39015,도시작전훈련장 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)이노탑
39048,"20년 3분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,가람주식회사
39097,[육성]127구기동대 작전물품(방탄헬멧 등 8종) 구매,육군제53보병사단,주식회사 마하
39172,20-평 병영0000 CCTV 구매 설치,제9911부대,주식회사오성이노베이션
39211,간호교육장비 구매,국군간호사관학교,(주)엑시토인터내셔널
39214,20년 의무장비(초저온냉동고-70℃) 구매,국군의무사령부,(주)모던애드
39219,"군단 드론교육센터 교육용 드론(중형, 소형) 구매",제2307부대,주식회사 경기드론
39236,CCTV 제조 설치,연평부대,주식회사 우리아이티
39474,20-K-경계용 CCTV 제조 설치,제9181부대,대신네트웍스(주)
39524,20-121 콘솔화면전시모니터,공군제5공중기동비행단,하나계기상사
39743,무전기세트 반도체장치등6종 구매,육군종합정비창,엠에스파트
39833,(206156-B)교육장비 16종 구매,국군재정관리단,주식회사 이너트론
40174,차량용 카메라 등 6종 구매,공군제11전투비행단,RT산전
40181,5톤차량 덮개결합체등2종 구매,육군종합정비창,DGI산업
40229,빔 프로젝터 등 비품 12종 구매,공군제11전투비행단,신라통상
40401,20년 드론교육센터 교육용 드론 구매,제36보병사단,주식회사 아소아
40427,[기상장비 부품] 수신기 1종,공군군수사령부,에이치와이씨(HYC)
40495,"전반기 실습재료,장비유지,교육재료 통합집행",육군사관학교,(주)포코오션
40521,문서수발장비(문서낭등 4종)제조납품,육군인사사령부,주식회사 비에스아이엔티
40553,해군회관(CCTV)설치납품,제7001부대,신아시스템 주식회사
40585,(207083-D)네트워크 장비(라우터 등 2종) 구매,국군재정관리단,(주)넥슨정보통신
40650,자동소화장치류,지상공통전력운영계약팀,주식회사 디앤비
40754,20년 2차 의무장비(냉장고혈액은행용대형)구매,국군수도병원,주식회사 케이제이
40944,20-판매장비(냉난방기 등 4종)구매설치,국군재정관리단,사회적협동조합 푸른하늘
41194,'20년 2분기 교육훈련(교육장비구입비 등 3개사업),육군포병학교,대성종합상사
41525,"20-086, 공병대대, 차량 충전용 변압기",공군 제8전투비행단,주식회사 선광하이텍
41539,"20년 2분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,주식회사 브레인MRO
41542,CCTV 사각지역 보강사업 재료 구매,공군제11전투비행단,주식회사 한국알파시스템
41634,장갑전투도자 배선장치 구매,육군종합정비창,세영정기
41783,과학수사감정물자(컴퓨터 거짓말탐지기),국방부조사본부,주식회사 길상산업
41792,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,동광정밀
41877,지뢰제거작전 장비ㆍ물품 구매,제32보병사단,주식회사 씨티원 충남
42076,'20년 경계용 CCTV 제조/설치,제9691부대,주식회사 아현정보기술
42077,'20년 해안감시용 고성능 CCTV 제조/설치,제9691부대,HF테크
42242,CCTV 등 4품목 구매 설치,제9196부대,폴그린테크 주식회사
42256,20년 의무장비(소독물품포장기) 구매,국군의무사령부,주마메디칼
42261,20년 의무장비(초저온냉동고) 구매,국군의무사령부,세볕메디
42263,20년 의무장비(시약및약품냉장고 대형),국군의무사령부,(주)에스피메디텍
42268,000 정문(3개소) CCTV 교체 납품 설치,국방부계룡대근무지원단,탑아이티 주식회사
42525,團 네트워크 장비 구매 설치 계약,국군재정관리단,씨지에스아이티(주)
42558,"후방카메라세트, 표준차량용 등 3항목 구매(기동)",육군군수사령부,사회적협동조합 푸른하늘
42762,"덮개,건조제통용 등 3항목 구매(항공)",육군군수사령부,그린스틸
42815,잔류염소측정기 등 2품목 구매(물품),육군군수사령부,제로솔루션
43012,구명정 공기송풍기 2EA 구매,해군군수사령부,엠앤티 M&T
43045,"20-07-온도조절기,유량제어용 등 13종 구매",해군제2수리창,지니종합상사
43048,"덮개, 캔바스용 등 8항목 제조(자주포)",육군군수사령부,주식회사 성우인더스트리
43097,덮개조립체 등 6항목 구매(항공),육군군수사령부,태림산업
43214,상부 크레인 모니터 1종,해군군수사령부,디앤티머시너리 주식회사
43222,산소포화도 측정기 1품목 구매(물품),육군군수사령부,지성테크
43225,해제장치세트(척추고정대) 등 5품목 구매(물품),육군군수사령부,지성테크
43230,무전기세트 연결기등12종 구매,육군종합정비창,제로솔루션
43351,오실로스코프 1항목 구매(항공),육군군수사령부,주식회사 모두스
43882,지상감시장비(TOD) 거치대 제조설치,제9196부대,송도컴퍼니
43908,"18연대 다목적 체육관 관급자재(관급, 무대장치)",제3보병사단,삼신개발(주)
43943,경계용 CCTV 보안성강화 장비 구매/설치,제2군단,주식회사 하이패스텔
43953,21-해-교육관 관급자재(무대장치) 제조설치,국군재정관리단,주식회사 진성
43978,네트워크 망 보안장치(LAN 포트 잠금장cl) 구매,육군본부,코텍이엔지
43992,(21G189-A)AKJCCS 네트워크 장비노후교체사업금융리스,국군재정관리단,롯데캐피탈(주)
44031,00대대 실내체육관 신축공사(무대장치),제6128부대,삼신개발(주)
44101,21-충-육-29실내체육관 관급자재(무대장치) 제조설치,제32보병사단,노수 주식회사
44187,광케이블 복구장비SET 구매,제3697부대,대은솔루션
44189,노후 전산장비 교체사업 금융리스,국방전산정보원,롯데캐피탈(주)
44219,'21년 공보정훈실 영상제작장비 구매(수정),육군사관학교,윈앤윈
44239,00소 수중훈련장 CCTV 제조설치,해군군수사령부,주식회사디브이알씨앤씨
44295,GP 경계력보강 CCTV 자재 납품,제5보병사단,해오름상사
44321,21년 전산장비(바코드프린터/스캐너) 구매 계약,국군수도병원,강원상사
44322,육사교 CCTV 제조(납품) 설치,육군사관학교,주식회사 노하우전기통신
44326,수송교육연대 차량 후방카메라 구매,육군종합군수학교,최고상사
44362,(육성)사단통합계약 교육용 드론 구매,제6128부대,주식회사 경기드론
44373,경계용 CCTV 및 방송장비 설치납품,육군군수사령부,주식회사 엘에스아이정보기술
44380,CCTV 카메라 등 2종 납품 설치,제5738부대,주식회사 태원전기통신
44385,GP 경계용 CCTV 제조설치,제28보병사단,주식회사 에이치케이시스템
44390,'21-2차 교육장비(환경분야) 계약의뢰(수정),육군사관학교,에스비유통
44430,무인감시장비 중거리카메라 제조 구매,제9보병사단사령부,주식회사 나은엔지니어링
44453,포장비닐 등 25종,해군군수사령부,우주산업
44480,컨테이너(장비 보관용) 제조 설치,제9691부대,주식회사 지성그린텍
44514,관측장비(호크아이) 성능개선 물품 구매 설치,제9691부대,주식회사 세븐전자코리아
44563,21-3차 드론교육센터 물품 구매,제2307부대,주식회사 칼라투
44589,공병장비획득(소형 굴삭기)구매,제32보병사단,주식회사 오로라
44590,00보급단 CCTV 제조 및 설치,육군군수사령부,아이정보시스템
44601,2021년 육군 VR 안전교육 장비 구매,육군본부,(주) 투데이게이트
44610,2021년 육군 VR 안전교육 장비 구매,육군본부,(주) 투데이게이트
44612,사고예방 교육장비(VR HMD) 구매,해군본부,제이에스컴퍼니
44639,21년 전산장비(전자동의서용 모니터) 구매,국군수도병원,다알시스 주식회사
44722,공병장비 (안전보조장치) 구매설치,제7군단,주식회사 진솔
44879,"광 융착접속기, 광케이블측정기 2품목 구매",공군83정보통신정비창,정일컴퍼니
44889,21-해-00창 신축 본관 CCTV 제조 설치,국군재정관리단,(사)장애인인권센터ICT사업단
44953,안전화 충격체험장치 등 2종 구매,해군제3함대사령부,(유)목포신도digitalOA
44978,21-0함대 식당 CCTV 구매/설치,제8385부대,샤인엔지니어링 주식회사
44982,안전화 충격체험장치 구매,제8385부대,대광종합상사
44989,00부대(육상/도서) CCTV 제조설치,해군군수사령부,해강정보통신 주식회사
45017,53사단 주둔지 경계 보강 CCTV 제조 설치,육군제53보병사단,주식회사 시큐인포
45020,도서기지 CCTV 구매,해군제3함대사령부,동원샘물서부총판
45036,마일즈장비 보관 컨테이너 등 제조설치,육군학생군사학교,광운산업
45055,21년 간호교육장비 구매,국군간호사관학교,작은불꽃
45100,휠로더 전장 교육장비 제조납품,육군공병학교,중원
45184,안전모 충격 체험 장치 등 2종 구매,해군작전사령부,대광산업
45281,화상회의 장비 설치납품(리스물품),국군화생방방호사령부,더블랙펄컴퍼니
45303,(216288-C) 몰래카메라 탐지기 구매 사업,국군재정관리단,(주)장수커뮤니케이션즈
45315,"(긴급)시험소켓, 소화 및 탐지 장비용 등 5종",해군군수사령부,세라코
45320,00지역 CCTV 제조설치,제6군단사령부,사회적협동조합 푸른하늘
45362,마일즈장비 보관 컨테이너 제조설치,제28보병사단,두영이엔시
45373,"21년 재투자 의무장비(13차,초저온냉동고)",국군수도병원,싹컴퍼니(ssagcompany)
45510,공병여단 천장크레인 제조설치(20-198),제2307부대,남성산업기계
45522,경계시설 감시장비(CCTV 및 모니터) 교체,제3707부대,주식회사 인테크
45524,안전화 충격 체험 장치 구매,제9911부대,주식회사 초이
45539,문서수발장비(문서낭등 4종) 제조납품,육군인사사령부,탑에스씨
45570,"4분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,일성상사
45572,안전모 충격체험장치 등 3종 구매,해군제3함대사령부,(유)목포신도digitalOA
45583,CCTV용 스위치 등 3품목 구매 납품,제9227부대,다온종합상사
45589,21년 의무장비(초저온 냉동고) 구매,국군의무사령부,주식회사 유노미아
45661,21년 재투자 의무장비(12차 시약 및 약품냉장고 중형),국군수도병원,주식회사 엔디
45662,21년 의무장비(7차 환자체온보온기자동식 공기식),국군수도병원,주식회사 메디시온
45722,의무장비 재투자 조달-시약 및 약품 냉장고 중형,국군대전병원,주식회사 알마케어
45725,의무장비 재투자 조달-치과유니트 및 의자,국군대전병원,주식회사 소향
45902,1연대 운전교육용 시뮬레이터 구매(설치),육군종합군수학교,주식회사 유니텍
46030,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,국군재정관리단,오름직업재활센터
46141,21-덕-화생방 차량 특장 제작,제9691부대,주식회사 와풀
46172,CCTV용 스위치 구매 납품,제9227부대,오르니아
46199,K55자주포 단열모포 등 6종 구매,육군종합정비창,인성테크
46281,21-공군-기지경계용 CCTV 보강사업,국군재정관리단,유한책임회사 엔에이치네트웍스
46320,(216275-E)교육장비(진동테이블 세트)구매,국군재정관리단,성도교역
46406,(216003-J) 주둔지 경계용 CCTV(3권역),국군재정관리단,주식회사 아이디스
46407,(216004-J) 주둔지 경계용 CCTV(4권역),국군재정관리단,주식회사 탑엔지니어링
46408,(216002-J) 주둔지 경계용 CCTV사업(2권역),국군재정관리단,주식회사 아이디스
46409,(216001-J) 주둔지 경계용 CCTV사업(1권역),국군재정관리단,주식회사 아이디스
46441,안보교육관 및 식당 영상/음향장비 설치납품,육군제53보병사단,이한기술단주식회사
46445,21-국-00사 C4I네트워크 장비 구매,국군재정관리단,에스넷시스템 주식회사
46488,전관방송용(360w) 및 야전전투용 앰프(600w) 구입,제3697부대,포에스미디어(주)
46489,(육성) 00훈련대 방탄헬멧 살균소독기 구매,제3697부대,번개상사
46504,(216051-G) 21년 항·포구 고성능 CCTV,국군재정관리단,주식회사 코맥스
46505,노후 전산장비 교체,국방전산정보원,주식회사 엠스텍
46544,00부대 상용통신장비 핸드토키 구매,국방부근무지원단,야움
46587,21년 1분기 교육장비(딥러닝 머신러닝 서버)구매,육군3사관학교,중앙종합상사
46605,21-보어스코프(시각검사장비) 구매,국군재정관리단,중앙화학
46645,"포장재료(PP박스, 장비박스)구매(고성, 양양, 강릉)",육군 제8군단,백명종합상사
46744,K55자주포 실린더슬리브 등 3종 구매,육군종합정비창,제이유테크
46745,K10신형제독장치 부품,지상공통전력운영계약팀,주식회사 삼광
46833,"2021년 사무용 전산장비(PC,디가우저) 도입사업",국방전산정보원,주식회사 성주컴텍
46862,(216233-F)군사경찰사이버수사장비교체사업(리스물건),국군재정관리단,완전정보통신 주식회사
46911,0000 경계용 CCTV 교체,국군제1068부대,株式會社 錦湖이.티.시
46998,안전모 충격 체험장치 등 4종 구매,제8385부대,청아철물설비
47078,21-10차 의무장비 계약 - 시약 및 약품냉장고 대형,국군의무사령부,에스에이치메디칼
47136,(216231-D)교육장비 13종 구매,국군재정관리단,주식회사 유노미아
47255,제독장치(포말제독기) 1종 구매,해군군수사령부,강원상사
47276,21년 항공장구(산악복) 구매,제9965부대,주식회사 나루지엠에스
47292,"3분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,다엘시스템
47331,(216179-E)자동화창고 CCTV 제조설치,국군재정관리단,사)한국장애인미래정책포럼 아이티사업단
47368,항-21-026 PCR 검사장비 제조/구매,공군사관학교,제이디건설기계 주식회사
47378,항-21-026 PCR 검사장비 제조/구매,공군사관학교,제이디건설기계 주식회사
47399,21-2차 조달 의무장비 구매 계약 - 초저온냉동고,국군의무사령부,베이스락
47403,K55자주포 실린더슬리브등3종 구매,육군종합정비창,베스트프리 주식회사
47453,디지털 인쇄장비 구매/설치,육군인사사령부,씨앤엘
47478,`21년 공병장비(고소작업대) 구매,제9965부대,더원기업
47527,00부대 이전 전산장비 교체사업,육군군수사령부,미르텍 주식회사
47656,(216195-C) 빔프로젝터 램프 및 프린터 토너 구매,국군재정관리단,유민상사
47703,CCTV 제조 설치,제9196부대,뉴인테크 주식회사
47752,21년 의무장비(소독물품포장기) 구매,국군의무사령부,주마메디칼
48004,드론교육센터 일반수용물품 구매,제36보병사단,선호하우징
48024,21-8차 판매장비비품 구매(쇼핑카트 등 5종),국군복지단,주식회사 지엘엔지니어링
48033,(217164-F)네트워크장비(라우터 등 2종) 구매설치,국군재정관리단,주식회사 도경
48034,CCTV카메라 등 3품목 제조 구매,제9181부대,주식회사유이에스인프라
48048,포장비닐 등 22종,해군군수사령부,현대시스템
48050,00지역 인쇄장비 잉크류 등 24종 구매,국군제1068부대,엘에스 서플라이
48066,CCTV 등 14종 구매 납품,제3283부대,수평선
48116,'21년 본 조달 의무장비(시약 및 약품냉장고)구매,국군수도병원,중앙기획
48203,특성화창고 CCTV 제조 설치,육군군수사령부,하나이티에프 주식회사
48210,00부대 CCTV 제조 설치,육군군수사령부,주식회사 더아미
48211,특성화창고 CCTV 제조 설치,육군군수사령부,하나이티에프 주식회사
48268,K9자주포 덮개 구매,육군종합정비창,인성테크
48272,K55자주포 단열모포등7종 구매,육군종합정비창,DGI산업
48285,(216155-F)교육장비(인공지능 랩 구성세트) 구매,국군재정관리단,주식회사 이너트론
48290,교육용 드론 구매,해군제3함대사령부,주식회사 순돌이드론
48336,21-7차 판매장비비품구매(판매대 등 2종),국군복지단,제이브릿지
48497,21-3차-판매장비비품(냉난방기) 구매(2110018-F),국군재정관리단,(주)대림
48525,00부대 경계초소용 CCTV 제조설치,제3707부대,주식회사 비젼코리아
48537,"실린더 조립체,평형기용",지상공통전력운영계약팀,(주)성삼
48604,21년 드론교육센터 일반수용물품 구매,제36보병사단,씨에이치에이
48646,21-2차 판매장비비품(동력계산대) 구매,국군재정관리단,토이월드
48657,21년 1분기 교육장비(스마트 산 증기 세척기) 구매,육군3사관학교,중앙Office
48692,교육장비 구매(전장순환훈련용 더미),제55보병사단,케이비넷
48697,(216132-F)군사경찰 통신장비 5종 구매설치,국군재정관리단,주식회사 그린이지
48847,21-4차 판매장비비품(워크인쿨러 등 2종) 구매,국군재정관리단,경일산업개발 주식회사
48904,"(긴급)표지,수중음파 탐지기용 등 2종",해군군수사령부,윤테크
48992,노트북 잠금장치 등 193종 구매,해군제3함대사령부,삼호자원
49070,영상교육 실습용 장비 구매,국방정신전력원,디에이치산업
49124,21년 의무장비(적외선 열화상카메라) 구매,국군의무사령부,신진ENG
49164,CCTV 영상 저장 장치 구매 교체 사업,특수전사령부,사회적협동조합 지심
49169,자동소화장치류,지상공통전력운영계약팀,주식회사 디앤비
49188,"2분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,재범상사
49647,"방-21-10교육장비(고무튜브,고속단정용(7M))제조구매",공군미사일방어사령부,제이제이물산
49652,21년 의무장비(시약 및 약품냉장고 소형) 구매,국군의무사령부,도하인터내셔널 주식회사
49911,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,가온테크
49971,21-1차 교육장비 구매,국군간호사관학교,주식회사 디오르마
50024,21-23 압축가스 실린더용 트레일러,공군제10전투비행단,주식회사 우영물산
50087,"온도조절기,유량제어용 등 23항목 구매(궤도)",육군군수사령부,주식회사남동
50338,21년 의무장비(초저온 냉동고) 구매,국군의무사령부,주식회사 원나인텍
50340,21년 의무장비(시약 및 약품냉장고 대형)구매,국군의무사령부,디노글로벌
50375,K55자주포 실린더슬리브등3종 구매,육군종합정비창,주식회사 제이알디
50428,전산장비(모니터 및 노트북) 구매,한미연합군사령부,엠케이(MK) 물류
50429,전산장비(PC본체) 제조 / 납품(직접생산),한미연합군사령부,주식회사 맥스컴
50614,교육장비(전장순환용 더미) 구매,제9보병사단사령부,잉크가이경기1센터
50658,SPIDER데이터분배장치 메인보드 등 2항목 구매(통신),육군군수사령부,주식회사 세연인터내셔널
50720,"후방카메라세트, 표준차량용 등 3항목 구매(기장)",육군군수사령부,주식회사 진우전자
50900,"1분기 교육예산(교육장비, 비품 등) 구매",육군항공학교,주식회사 엠디파마
50941,(긴급) 제어기-모니터 등 2종 구매,해군군수사령부,윤테크
50960,장비표지판 제작자재 스티카비닐등36종 구매,육군종합정비창,주식회사 신태양
51186,"덮개조립체,포탑용 등 19항목 구매(항공)",육군군수사령부,부림산업
51338,21-15차 의무장비(체중계형침대마비환자용) 구매,국군수도병원,(주)에스피메디텍
51392,오실로스코프 등 2항목 구매(항공),육군군수사령부,(주)테스온
51629,CCTV카메라 등 5품목 제조,제3170부대,(주)성문정보통신
51719,VR체험형 안전교육장비 설치납품,국방부계룡대근무지원단,(주)엠라인스튜디오
51757,취사식당 상업용 주방 자동식 소화장치 설치납품R,제8기동사단,주식회사 엔케이이엔씨
51929,디지털 인쇄재료(재투자장비) 24종 구매,국방출판지원단,에이스 컴퍼니
52001,[22-12(14)] 체육관 신축(자동제어장치) 제조설치,제6보병사단,주식회사 믿음이엔지
52015,105/155mm 견인포 포구자동청소기,지상공통전력운영계약팀,수성정밀기계(주)
52064,(226425-F)22년 육군 VR 안전교육장비 구매,국군재정관리단,주식회사 에프엔서플라이
52099,CCTV 자재구매,제17보병사단,팜유통
52110,00부대 상업용주방 소화장치 설치납품,지상작전사령부,주식회사 동신소방방재
52124,감시정찰장비 비보급품(다수 품목) 구매,제17보병사단,민영
52178,(226408-E)전투실험용 상용드론(조명방송드론) 제조,국군재정관리단,엘피스(주)
52310,"시뮬레이터, 화생방정찰차-Ⅱ(차량형)용",화력총괄계약팀,주식회사 네비웍스
52314,미-22-49 시험장비(열화상카메라 등 5종)구매,공군미사일방어사령부,금호상사
52386,2022년 재투자 의무장비(전산화인지치료기) 구매,국군수도병원,레하핏
52424,병기교육단 과학화훈련장비 구매,육군종합군수학교,고려종합상사
52507,00부대 감시장비(CCTV) 제조구매,제3707부대,주식회사 성보
52523,'22년 00장비 운영용품 구매(마우스 등 21건),제1891부대,씨티원 강원지점
52527,광케이블 측정기 및 사다리 등 14품목 구매,제9181부대,케이팩테크(KpecTech)
52545,22-해병-주둔지 경계용 CCTV 제조설치,국군재정관리단,주식회사 명승아이티
52560,군오수처리시설 물품(무선송풍기 등 6종) 구매,육군본부,산희산업
52698,00부대 건물지역전투훈련장 설치(CCTV),육군 52보병사단,주식회사 제트로정보통신
52713,22-해병-열영상 CCTV 제조,국군재정관리단,주식회사 글로벌시스템스
52744,22-국-노후 네트워크 장비 교체사업,국군재정관리단,한일통신 주식회사
52765,22-J-경계용 CCTV 제조 설치,제9해병여단,(주) 제주안전시스템
52787,교육훈련장비(자주포 사후검토 영상장치) 구매,제22보병사단,이터널
52806,(226414-C) 항공장구(잠수물자류) 구매,국군재정관리단,주식회사 그린아이에스
52853,2022년 재투자 의무장비(시약및약품냉장고대형),국군수도병원,연우사이언스
52875,22-평 실내훈련장(00관) CCTV 구매(설치포함),제9911부대,주식회사씨큐리티에비던스
52948,22년 교육용 드론 배터리 구매,육군 제37보병사단,주식회사 청주테크
52957,수중상황감시용 CCTV설치,제5738부대,주식회사 하이패스텔
52976,00부대 공병장비 운용교육 물품 구매,제2작전사령부,엠케이유통
52981,수리유지비 및 부수장비 추가구매(스캐너 등 12종),제1군수지원사령부,공입찰
52996,22-해-소형 마이크로웨이브 구매,국군재정관리단,(주)지투
53166,안전관리용 CCTV 및 비상벨 등 7종 구매설치,해군제3함대사령부,무림오피스웨이목포점
53181,22년 의무장비(시약 및 약품냉장고 소형) 구매,국군의무사령부,채은컴퍼니
53233,(227386-E) 감시장비(CCTV 등) 제조설치,국군재정관리단,주식회사 부림
53278,(226256-C) 차양대 신축 관급자재(CCTV) 제조,국군재정관리단,엘글로벌주식회사
53281,(227041-H)정보통신망 네트워크장비교체(리스물건),국군재정관리단,주식회사 아현정보기술
53291,00부대 상업용 주방 소화장치 설치납품,지상작전사령부,주식회사 현승
53401,(22군책-물품091)00부대 6000LB 전동지게차 구매,종합보급창,신화상사
53471,00부대 영내 상업용 주방 소화장치 등 설치납품,지상작전사령부,주식회사 광전방재
53472,00대대 상업용 주방 소화장치 설치납품,지상작전사령부,주식회사 동신소방방재
53584,교육훈련장비(자주포 사후검토용 영상장치) 구매,수도기계화보병사단,클로버
53640,22-해-공병지원용 드론 2SET 제조(228239-H),국군재정관리단,(주)디에스티
53733,(226241-E) 22년 교육용 상용 드론 제조,국군재정관리단,주식회사 숨비
53737,22-공-군악대 유선마이크 등 4종 구매,국군재정관리단,엘디앤에스(LD&S)
53740,전산 부수장비(스캐너 등 10종) 구매,제1군수지원사령부,카트메이트
53762,CCTV 등 3품목 구매,제9181부대,주식회사 인테크
53814,22-부두 CCTV 제조설치,제7001부대,주식회사 씨앤티
53861,문서수발장비(문서낭 등 4종) 제조 납품,육군인사사령부,주식회사 플라이쿱
53869,22-6차 연구장비 구매 계약(수정) - 시약및약품냉장고,국군의무사령부,주식회사 알앤피파트너스
53886,22-해-공보정훈촬영용 드론(10set) 제조 설치,국군재정관리단,주식회사 유맥에어
53948,CCTV 제조/설치,제3170부대,만통사
54004,22-12차 연구장비 구매 계약 - 초저온냉동고,국군의무사령부,에이치필
54019,[물품] 다목적 송풍기 구매,육군 제8군단,지엠앤바이오
54141,(226341-B) 군사경찰 통신장비 5종 구매설치,국군재정관리단,이주씨스템(주)
54203,22년 학교교실 장비도입(교탁용 책상 제조 설치),육군교육사령부,청도산업(주)
54238,(226309-B) 학교교실 장비도입(PC등 제조설치),국군재정관리단,(주)다컴시스템
54250,마일즈 장비 보관용 컨테이너 제조,제28보병사단,거성와이비 주식회사
