공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,LDH0574,1,27668,***,(자재) ABS-M30 등 5종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202507081300,20250708
긴급공고,LDH0575,1,27672,***,(자재) 스테인리스파우더 등 3종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202507081300,20250708
긴급공고,LDH0573,1,27663,***,(자재) 아이볼트 등 25종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202507081300,20250708
재공고,LCF0359,2,17576,***,송신기 온도용 등 14항목 구매(일장-006),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507081030,20250708
긴급공고,LCF0446,1,24741,***,전투원용무전기 부품 등 59항목 구매(통신),2025,LCF,육군군수사령부,일반경쟁,총액제,적격심사제,202507081030,20250708
긴급공고,HDS0008,1,25154,***,미-25-KAMD 교육훈련센터 구축방안 연구용역,2025,HDS,공군미사일방어사령부,2단계경쟁(동시),총액제,최저가격제,202507081100,20250708
정상공고,HDN0024,1,26391,***,"(25-044) 정보통신대대 전지, 축전식",2025,HDN,공군제18전투비행단,일반경쟁,총액제,적격심사제,202507081100,20250708
긴급공고,HDM0038,1,28696,***,25-0126 GUC 8차 구매,2025,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,202507081100,20250708
긴급공고,HDC0028,1,28358,***,25-용-53 탄약고 예초 용역,2025,HDC,공군제1전투비행단,제한경쟁,총액제,적격심사제,202507081030,20250708
재공고,EKA0024,2,9720,***,25년 침투성 보호의,2025,EKA,기동총괄계약팀,수의계약,총액제,적격심사제,202507081100,20250708
정상공고,EBH0104,1,2550,***,25년 천마 수리부속류(구매),2025,EBH,해상공중전력운영계약팀,제한경쟁,총액제,적격심사제,202507081400,20250708
정상공고,EBH0100,1,2703,***,25년 비호 전력변환기,2025,EBH,해상공중전력운영계약팀,일반경쟁,총액제,적격심사제,202507081100,20250708
정상공고,EBH0107,1,5500,***,25년 계기착륙장치(ILS) 부품(제조),2025,EBH,해상공중전력운영계약팀,수의계약,총액제,적격심사제,202507081400,20250708
정상공고,EBH0103,1,2092A,***,위성전군방공경보체계부품(제조),2025,EBH,해상공중전력운영계약팀,수의계약,총액제,적격심사제,202507081100,20250708
정상공고,EBH0101,1,2813,***,25년 비호 가스용기조립체(구매),2025,EBH,해상공중전력운영계약팀,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0605,1,22018,***,25-D-인쇄용지 등 21종 구매(251022-G),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0615,1,21672,***,25-N-오수처리장치(비자성) 1EA 제조(258093-F),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0602,1,22708,***,25-26-F- 광역발전기 세트 제조(259017-F),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0560,1,23370,***,25-D-정비업무용 스프레이부스 등 5종 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0596,1,23190,***,25-M-지휘소텐트 구매,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0616,1,25013,***,25-N-공병업무지원용 드론 제조,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0621,1,27958,***,25-N-소형화물승강기 제조 설치(258036-G),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0604,1,22021,***,25-F-'25'26 주파수용 교정기 구매(259083-G),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507071100,20250707
정상공고,UMM0594,1,24038,***,25-N-철싱커 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507071100,20250707
정상공고,ELA0039,1,3055,***,수동팽창식 CO2 구명의,2025,ELA,화력총괄계약팀,제한경쟁,총액제,적격심사제,202507071400,20250707
정상공고,EBB0257,1,8550,***,장갑차 부품류,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202507041050,20250704
정상공고,UMM0614,1,22463,***,(256144-D) 전자칠판 제조 설치,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507041100,20250704
긴급공고,MDS0038,1,28309,***,통합전화기 구매,2025,MDS,제3707부대,제한경쟁,총액제,적격심사제,202507041030,20250704
정정공고,LCG0072,2,24813,***,25-육-176 육군 훈련장 종합발전계획 연구용역,2025,LCG,육군본부,협상에의한계약(전자),총액제,최저가격제,202507041700,20250704
재공고,LCF0407,2,22760,***,클램프 등 28항목 제조(기동-005),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041030,20250704
재공고,LCF0432,2,25443,***,자물쇠 조립체 등 42항목 생산제조(기동-026),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041030,20250704
긴급공고,LCF0445,1,27462,***,프로펠러 등 3항목 생산제조(기동-019),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041030,20250704
정상공고,LCF0444,1,21910,***,"발칸 증폭기, 무선 주파수용 2항목 정비",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041130,20250704
정상공고,LCF0443,1,21918,***,"발칸 구동유니트,전기 유압식 등 4항목 정비",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041130,20250704
재공고,LCF0310,2,04099,***,"바이저 걸이, 헬멧용 등 3항목 구매(항공)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507041300,20250704
정상공고,EBB0256,1,6966,***,케이블 및 배선장치류,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202507041040,20250704
정상공고,EBB0262,1,6302A,***,회로카드조립체(입출력용),2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202507041030,20250704
정상공고,EBB0261,1,6302,***,"회로카드조립체(전차,장갑차,상륙장갑차)",2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202507041030,20250704
정상공고,EBB0258,1,0350,***,수산화리튬카트리지,2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202507041100,20250704
정상공고,EBB0254,1,4013T,***,"배연기,포강용",2025,EBB,지상공통전력운영계약팀,제한경쟁,총액제,적격심사제,202507031100,20250703
긴급공고,UMM0619,1,20896,***,(256037-G)25년노후ATCIS네트워크장비교체사업(리스),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507031100,20250703
긴급공고,UMM0620,1,27688,***,(256088-J) 작전용 캐리어 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507031100,20250703
긴급공고,SCF0495,1,27793,***,(긴급) 축 등 10종,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,SCF0498,1,20460,***,"인터쿨러, 선외기 등 13종 구매",2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,SCF0496,1,14637,***,'25년 함정 오수처리기 및 탱크 소제청락도장 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,SCF0497,1,16035,***,라벨지 등 695종 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,SCF0500,1,19433,***,무선폭음경보장치 제조,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,SCF0499,1,20456,***,고배율 관측경 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,LQH0032,1,27654,***,(육성)워리어플랫폼 방탄복 방탄판 1형 제조 납품,2025,LQH,제3697부대,제한경쟁,총액제,적격심사제,202507031330,20250703
긴급공고,LDH0571,1,26504,***,(화공) 인산염피복제 등 16종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202507031300,20250703
재공고,LCF0369,2,17575,***,끈 지지용 등 24항목 구매(일장-005),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,HCM0038,1,27784,***,25년 병사식당 급식류 식자재 구매 (25-2차),2025,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
재공고,HCF0202,2,23546,***,25-H-53 휴대용생물학탐지기,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
재공고,HCF0201,2,23553,***,25-H-54 '25~'26 패트리어트 변환기 150kw 제조,2025,HCF,공군군수사령부,일반경쟁,총액제,적격심사제,202507031030,20250703
재공고,HCF0195,2,22625,***,"F-16 부품, 키 기계용 제조",2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
긴급공고,HCF0219,1,26458,***,'25~'26 소형급 무인항공기 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507031100,20250703
긴급공고,HCF0218,1,26202,***,25-H-51 폭발물(마약) 탐지기,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
재공고,HCF0179,2,21344,***,25-H-50 '25~'26 오실로스코프 측정기,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507031030,20250703
정상공고,EPA0003,1,7340,***,"항공기 견인차(20,000LBS)",2025,EPA,항공기총괄계약팀,수의계약,총액제,적격심사제,202507031100,20250703
정상공고,EBH0099,1,2702C,***,25년 비호 감지기 유니트 등(구매),2025,EBH,해상공중전력운영계약팀,일반경쟁,총액제,적격심사제,202507031100,20250703
재공고,EBB0228,2,0029C,***,장치대(M145),2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202507021100,20250702
긴급공고,UMM0617,1,27677,***,25-F-간부숙소 신축 관급자재(가구) 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507021100,20250702
긴급공고,UMM0611,1,27537,***,(257026-H)온나라시스템 교체,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507021100,20250702
정상공고,UMM0597,1,26531,***,(256166-D) 종교행사용TV 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507021100,20250702
정상공고,UMM0494,1,04842,***,(25F060-A) 군사격장 소음영향도 조사 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507021100,20250702
긴급공고,UMM0613,1,27547,***,25-N-기관단총 조준경 구매(258014-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202507021100,20250702
정상공고,UMM0468,1,19999,***,(25S1001-A2) 후방지역 사단급 이하 전술통신체계,2025,UMM,국군재정관리단,협상에의한계약(서류),총액제,최저가격제,202507021100,20250702
정상공고,UMM0598,1,26579,***,(25F145-A) 식기세척기 임차 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507021100,20250702
긴급공고,SFC0132,1,26340,***,디지털 카메라 등 14품목 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202507021030,20250702
정상공고,SDF0088,1,26943,***,"25-항-03 발전기세트, 디젤엔진식 2종 3대 외주정비",2025,SDF,제5738부대,제한경쟁,총액제,적격심사제,202507021030,20250702
재공고,SCU0028,2,24532,***,25-ㅇㅇ함대 행사물품 임차 용역,2025,SCU,해군 기동함대사령부,제한경쟁,총액제,적격심사제,202507021030,20250702
긴급공고,SCK0089,1,21474,***,25-00사 양성교육생 접목형 정신전력교육 용역,2025,SCK,해군교육사령부,2단계경쟁(동시),총액제,최저가격제,202507021030,20250702
긴급공고,SCF0491,1,24983,***,(긴급)개스킷 등 6종,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202507021030,20250702
긴급공고,SCF0494,1,27714,***,3800cc급 대형승용차 1대 구매,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202507021030,20250702
긴급공고,SCF0492,1,24966,***,"(긴급)시일 링, 금속제 1종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202507021030,20250702
긴급공고,MCN0036,1,27621,***,'25년 00대대 특정전투화 제조,2025,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,202507021100,20250702
긴급공고,LKT0070,1,27147,***,25-273차 육성지원예산 데스크톱컴퓨터 제조구매,2025,LKT,제1989부대,제한경쟁,총액제,적격심사제,202507021130,20250702
정정공고,LKP0105,2,24603,***,25년 급식 민간위탁배송(중앙조달 충청권),2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202507021100,20250702
정상공고,LDH0569,1,26588,***,"(기동) 가스켓트,동력 전달용 등 91종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202507021300,20250702
긴급공고,LDC0014,1,24239,***,영와대 도심지역 훈련장 신축 선행연구용역,2025,LDC,육군과학화전투훈련단,협상에의한계약(전자),총액제,최저가격제,202507021030,20250702
긴급공고,LDC0013,1,24238,***,김부리 도심지역 훈련장 신축 선행연구용역,2025,LDC,육군과학화전투훈련단,협상에의한계약(전자),총액제,최저가격제,202507021030,20250702
재공고,LCF0411,2,20099,***,AH-1S헬기 시뮬레이터 VAP(사격영상처리) 개발 구매,2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507021130,20250702
긴급공고,LCF0442,1,26576,***,축전지 1항목 구매(통신),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202507021030,20250702
긴급공고,HFD0005,1,27769,***,'25년 식자재 구매 계약('7~'10),2025,HFD,공군제38전투비행전대,일반경쟁,총액제,적격심사제,202507021030,20250702
재공고,HCF0212,2,25799,***,"신궁 부품 다기관, 가스통용 제조",2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202507021030,20250702
정상공고,EKA0026,1,9310,***,"25년 전투우의,디지털무늬",2025,EKA,기동총괄계약팀,일반경쟁,총액제,적격심사제,202507021400,20250702
재공고,EKA0025,2,7020,***,"(25년) 소총,5.56mm,K2C1",2025,EKA,기동총괄계약팀,지명경쟁,총액제,적격심사제,202507021030,20250702
정상공고,EBB0252,1,1287,***,자주포 동력장치 부품류,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202507021030,20250702
정상공고,EBB0253,1,1261,***,자주포 유압장치 부품류,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202507021035,20250702
재공고,EBB0242,2,1475S,***,표준차 변속기 및 차축 부품(제조),2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202507011100,20250701
재공고,UMM0507,3,21746,***,(256028-G)25년VoIP용음성동보장치제조설치(리스자산),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507011100,20250701
정상공고,UMM0590,1,26205,***,25-N-오수처리기(전기분해) 9EA 제조(258034-F),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202507011100,20250701
