입찰공고번호,입찰공고차수,입찰공고명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LKG0006,1,20년 예비군도시락 제조납품(4권역),총액계약,협상에의한계약(서류),협상,N,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,,359926000.0,,327205454.0,2020-02-17,11:00:00,개찰완료,359926000.0,100.0,2020-02-17,주식회사 해림푸드시스템,이은남,장혜진,742-87-01254,부산광역시 금정구 반송로490번길14 (금사동)
LKG0007,1,20년 예비군도시락 제조납품(5권역),총액계약,협상에의한계약(서류),협상,N,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,,243698000.0,,221543636.0,2020-02-17,11:00:00,개찰완료,243698000.0,100.0,2020-02-17,주식회사 해림푸드시스템,이은남,장혜진,742-87-01254,부산광역시 금정구 반송로490번길14 (금사동)
LKG0008,1,20년 예비군도시락 제조납품(6권역),총액계약,협상에의한계약(서류),협상,N,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,0.0,237195000.0,237195000.0,215631818.0,2020-02-17,11:00:00,개찰완료,237195000.0,100.0,2020-02-17,주식회사 태능푸드시스템,노일송,장혜진,620-81-45964,울산광역시 중구 성안2길5-0 (성안동)
HCM0003,1,20-004 운동복 등 5품목,총액계약,일반경쟁,적격심사제,Y,공군교육사령부,ZD00172,공군교육사령부,ZD00172,87.995,57586549.0,58054500.0,52776818.0,2020-01-21,11:00:00,개찰완료,50698702.0,88.039,2020-01-21,현대종합상사,윤정만,정연주,608-21-68167,경상남도 창원시 마산회원구 봉암북10길2 (봉암동)
LDH0096,1,포장자재 스폰지등36종 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,37145913.0,37727410.0,34297645.0,2020-02-04,13:00:00,개찰완료,32855670.0,88.45,2020-02-04,(주)메들린,GIMENEZ JEAH MAY,GIMENEZ JEAH MAY,478-81-01104,경기도 안산시 단원구 선이로14-0  2층 2008호의 2(선부동)
LDH0098,1,도장자재 단조철선등31종 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,25639346.0,25892520.0,23538654.0,2020-02-04,13:00:00,개찰완료,24985500.0,97.449,2020-02-04,선우상사,도경호,도경호,605-01-42379,"부산광역시 사상구 괘감로 37, 산업용품상가 27-228(괘법동)"
SEE0005,1,대형임팩렌치 등 26품목 구매,총액계약,제한경쟁,적격심사제,Y,제9해병여단,ZD01066,제9해병여단,ZD01066,87.995,47258849.0,47641180.0,43310163.0,2020-01-31,10:30:00,개찰완료,41598760.0,88.023,2020-01-31,영테크,전영례,전영례,609-26-17313,제주특별자치도 제주시 내도1길23 (내도동) 3층 311호
LDH0099,1,정비용자재 마봉강등84종 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,23730512.0,23958480.0,21780436.0,2020-02-04,13:00:00,개찰완료,21000000.0,88.493,2020-02-04,종로금속공업사,노종헌,노종헌,606-20-77120,부산광역시 사상구 감전동171-28
SEE0006,1,화이트보드 등 371품목 구매,총액계약,제한경쟁,적격심사제,Y,제9해병여단,ZD01066,제9해병여단,ZD01066,87.995,60136707.0,60783500.0,55257727.0,2020-01-31,10:30:00,개찰완료,52922400.0,88.003,2020-01-31,하나유통,김양래,김양래,258-60-00258,"제주특별자치도 제주시 오도9길94-0 (노형동, 노형아뜨리에3차)B동B01호"
SCF0005,1,수영자이송정 축전지 72EA 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,75134137.0,75000000.0,69768000.0,2020-02-03,10:30:00,개찰완료,69750000.0,92.833,2020-02-03,주식회사 남일,이국향,고도형,757-86-00148,충청남도 천안시 서북구 백석공단2길16 (백석동)
LCF0025,1,냉각수첨가제(1.9리터) 1항목 구매,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,23188554.0,23277000.0,21161612.0,2020-02-11,10:30:00,개찰완료,20490000.0,88.362,2020-02-11,주식회사 성신사,변관우,변관우,632-81-00785,서울특별시 영등포구 버드나루로47-0 (영등포동2가)
HDC0009,2,액화석유가스(LPG) 공급계약,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.995,,40686270.0,37727272.0,2020-02-18,10:30:00,유찰,,,,,,,,
HDC0009,3,액화석유가스(LPG) 공급계약,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.995,,40686270.0,37727272.0,2020-02-25,10:30:00,유찰,,,,,,,,
HDC0010,1,연료(경유  휘발유  실내등유) 구매,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.995,,26342540.0,24426727.0,2020-02-12,10:30:00,유찰,,,,,,,,
HDC0010,3,연료(경유  휘발유  실내등유) 구매,총액계약,제한경쟁,적격심사제,Y,공군제1전투비행단,ZD00173,공군제1전투비행단,ZD00173,87.995,,26342540.0,24426727.0,2020-02-26,10:30:00,유찰,,,,,,,,
SCF0013,1,기름제거처리제 900PL 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,21185738.0,21360000.0,19554545.0,2020-02-11,10:30:00,개찰완료,18643010.0,87.997,2020-02-11,(주)제이.텍,전재영,신희정,316-81-04384,충청남도 서산시 성연면 해성길83
SFC0008,1,스노우지  120g 등 87품목 구매,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,160109564.0,160786778.0,149152854.0,2020-02-11,10:30:00,개찰완료,140991960.0,88.059,2020-02-11,동명이앤엘,노홍규,노홍규,123-19-82608,"경기도 과천시 뒷골로44-16 (과천동, 과천동 단독주택)"
SCF0015,1,이동식공기압축기  차량용 3대 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,10436085.0,10540000.0,9588818.0,2020-02-11,10:30:00,개찰완료,9186010.0,88.021,2020-02-12,미성종합상사,김만성,김지현,105-11-68785,서울특별시 마포구 방울내로9안길68-7 (망원동)
SCF0014,1,컵 세라믹 등 15종 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,30201346.0,30600000.0,27838863.0,2020-02-11,10:30:00,개찰완료,26873000.0,88.979,2020-02-11,한국도자기(주)창원대리점,이문도,이문도,608-34-10947,경상남도 창원시 성산구 용지로63-0 (중앙동)
SCF0016,1,고압세척기 차량용 5EA 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,19467610.0,19630000.0,17850000.0,2020-02-11,10:30:00,개찰완료,17154310.0,88.117,2020-02-11,드림비즈 주식회사,옥영준,손창수,581-81-00890,"경기도 안양시 동안구 시민대로272, 1524호(관양동, 평촌동양트레벨파크)"
LCF0028,1,탐지3호 모뎀 등 2항목 구매(통신),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,22500749.0,22696426.0,20633114.0,2020-02-18,11:30:00,개찰완료,19811946.0,88.05,2020-02-18,와이에스전자,양길모,양길모,270-11-00357,경기도 군포시 고산로166-0 (당정동) SK벤티움 103동 409호
LCF0019,1,한빛부대 민사물자 학용품 세트 등 7품목 구매,총액계약,일반경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,36454885.0,36930000.0,33572727.0,2020-02-13,11:00:00,개찰완료,32078940.0,87.996,2020-02-13,주식회사 휴콤,최성숙,최성숙,548-86-01183,경상남도 창원시 성산구 가음로101번길22-6
SFH0027,1,인화지 등 215품목 구매,총액계약,제한경쟁,적격심사제,Y,제9196부대,ZD00370,제9196부대,ZD00370,87.945,131814035.0,132016750.0,121809054.0,2020-02-13,11:00:00,개찰완료,115993900.0,87.998,2020-02-13,대한상역,나혜만,나혜만,130-07-51473,인천광역시 강화군 양도면 강화남로374번길26-21
EKA0011,1,밴  트럭(1¼톤 암호차용),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,217360000.0,0.0,2020-04-01,11:00:00,유찰,,,,,,,,
EKA0055,1,밴  트럭(1¼톤 암호차용),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,217360000.0,0.0,2020-08-07,11:00:00,유찰,,,,,,,,
EKA0055,2,밴  트럭(1¼톤 암호차용),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,217360000.0,0.0,2020-08-14,11:00:00,유찰,,,,,,,,
EKA0055,3,밴  트럭(1¼톤 암호차용),총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,217360000.0,0.0,2020-08-26,11:00:00,유찰,,,,,,,,
EKA0005,1,쉘타  비전개식(2½사격지휘차용),총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,1455586000.0,0.0,2020-03-24,11:00:00,유찰,,,,,,,,
EKA0005,2,쉘타  비전개식(2½사격지휘차용),총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1453326162.0,1455586000.0,0.0,2020-04-02,11:00:00,개찰완료,1280890000.0,88.135,2020-04-02,드래곤모터스 주식회사,박하용,김진규,424-88-00295,충청남도 홍성군 은하면 은하로184번길111-21
SFN0006,1,엔진오일 등 638품목 구매,총액계약,제한경쟁,적격심사제,Y,연평부대,ZD00160,연평부대,ZD00160,87.945,203232635.0,202672000.0,187932454.0,2020-02-18,10:30:00,개찰완료,178847900.0,88.001,2020-02-18,바다유통,노희정,노희정,665-04-00601,"인천광역시 서구 승학로495번길22, 4동 201호(검암동, 아침애캐슬)"
SFD0021,1,복사용지 등 120품목 구매 납품,총액계약,제한경쟁,적격심사제,Y,제9227부대,ZD00150,제9227부대,ZD00150,87.945,165527304.0,166750000.0,154623363.0,2020-02-18,11:00:00,개찰완료,145672320.0,88.005,2020-02-18,기원상사,강기용,강기룡,506-17-97511,경상북도 포항시 남구 동해면 호미로3065
LDH0152,1,스티카비닐등31종 구매,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,32156330.0,29233027.0,2020-02-21,13:00:00,유찰,,,,,,,,
MCS0009,1,20년 간부식당 식자재 구매,총액계약,2단계경쟁(동시),최저가격제,N,계룡대근무지원단,1290286,계룡대근무지원단,1290286,0.0,2939158939.0,2948440000.0,2750568527.0,2020-02-27,10:00:00,개찰완료,2556297480.0,86.973,2020-02-27,주식회사 현대그린푸드,박홍진,신승찬,124-85-31373,경기도 광주시 도척면 진우리1004(경인식품가공센터)
UMM0052,2,야전선(전화기용 케이블 18종) 구매(20209010-F),총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,291410975.0,294390000.0,267630836.0,2020-02-27,11:00:00,개찰완료,241864473.0,82.997,2020-02-27,주식회사 엔에이치,이남택,전하샘,141-81-34270,경기도 남양주시 진접읍 내각1로73번길38-1
SCF0079,1,플라스틱 판 2종 구매,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,29990731.0,30470000.0,27707820.0,2020-02-26,10:30:00,개찰완료,27908400.0,93.056,2020-02-26,(주)부산아크릴,손현석,이정형,605-81-25178,부산광역시 기장군 정관읍 농공길13-104
LMR0003,1,포병여단 등 7개부대 컨테이너 제조설치 납품,총액계약,제한경쟁,적격심사제,Y,제5군단사령부,ZD00009,제5군단사령부,ZD00009,87.995,655939596.0,665050000.0,604590909.0,2020-02-26,10:30:00,개찰완료,577411640.0,88.028,2020-02-27,유한회사 광고시대,정승화,윤순기,407-81-16681,전라북도 남원시 남문로472-0 (쌍교동)
LNQ0020,1,주거시설 싱크대 교체 설치납품,총액계약,제한경쟁,적격심사제,Y,제17보병사단,ZD00375,제17보병사단,ZD00375,87.995,,62660000.0,58102909.0,2020-02-25,10:30:00,유찰,,,,,,,,
LNQ0020,2,주거시설 싱크대 교체 설치납품,총액계약,제한경쟁,적격심사제,Y,제17보병사단,ZD00375,제17보병사단,ZD00375,87.995,62888348.0,62660000.0,58102909.0,2020-03-03,10:30:00,개찰완료,61718000.0,98.139,2020-03-04,경희인테리어가구,기창서,김동숙,137-11-38099,인천광역시 서구 봉수대로193 (가좌동)
EBB0097,1,지뢰탐지기 부품(구매),총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,97361849.0,97005000.0,0.0,2020-04-21,15:00:00,개찰완료,95000000.0,97.574,2020-04-21,주식회사 로뎀하이텍,안영자,안영자,126-86-58680,경기도 광주시 양지길34-7(초월읍)
SDF0022,1,원심관 등 130종 구매,총액계약,일반경쟁,적격심사제,Y,제5738부대,ZD00158,제5738부대,ZD00158,87.995,67363691.0,68160000.0,64146018.0,2020-02-26,10:30:00,개찰완료,59367000.0,88.129,2020-02-26,주식회사 메디시온,김경호,김경호,128-86-86770,경기도 고양시 덕양구 삼막1길3(오금동)
LIK0006,1,떠먹는발효유(토핑),단가계약,일반경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,82.995,938.0,950.0,323518181.0,2020-03-02,15:30:00,개찰완료,778.0,82.998,2020-03-02,스파클주식회사,전동훈,김윤권,117-81-31135,충청남도 천안시 동남구 성남면 대정1길 19-11스파클 주식회사
LIK0007,1,20년 바나나맛우유 구매,단가계약,일반경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,82.995,743.0,750.0,313431818.0,2020-03-02,15:30:00,개찰완료,617.0,83.017,2020-03-02,(주)다남정보통신,김석용,주서현,136-81-30272,"경기도 고양시 일산동구 중앙로1305-30, 728호 (장항동, 일산마이다스오피스텔)"
LIK0008,1,20년 팥빙수 구매,단가계약,일반경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,82.995,1388.0,1400.0,311945454.0,2020-03-02,15:30:00,개찰완료,1152.0,82.997,2020-03-02,주식회사무한티에스,최용대,황혜영,119-86-19976,"서울특별시 금천구 시흥대로 97, 시흥유통상가 26동337호(시흥동)"
LCF0224,1,브래킷 차량부품용 등 14항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,23692760.0,21538872.0,2020-03-06,10:30:00,유찰,,,,,,,,
LCF0224,2,브래킷 차량부품용 등 14항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,23692760.0,21538872.0,2020-03-12,10:30:00,유찰,,,,,,,,
LCF0221,1,필터 조립체 유체용 등 11항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,28132870.0,28425454.0,25841321.0,2020-03-06,10:30:00,개찰완료,24900000.0,88.508,2020-03-06,주식회사 서한산업,강윤식,강윤식,603-81-53585,부산광역시 사하구 다산로176번길 35()
LCF0223,1,오-링 등 148항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,111755520.0,101595927.0,2020-03-06,10:30:00,유찰,,,,,,,,
LCF0223,2,오-링 등 148항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,110260039.0,111755520.0,101595927.0,2020-03-12,10:30:00,개찰완료,97552550.0,88.474,2020-03-12,서경켐텍,김종두,김종두,606-29-47352,부산광역시 사상구 사상로401번길28-0 (덕포동)
LCF0225,1,스프링 나선형 압축 등 21항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,18098657.0,16453324.0,2020-03-06,10:30:00,유찰,,,,,,,,
LCF0236,2,밸브 솔레노이드용 등 5항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,5986415.0,5442195.0,2020-03-12,10:30:00,유찰,,,,,,,,
LCF0234,1,베어링 볼형 환상형 등 21항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,132355313.0,133370378.0,121245798.0,2020-03-06,10:30:00,개찰완료,118592940.0,89.601,2020-03-06,대광테크,박혜영,박형도,602-07-44384,부산광역시 사상구 삼덕로30-0 (덕포동)
LCF0235,1,벨트 브이(V)형 등 6항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,10920266.0,11004585.0,10004168.0,2020-03-06,10:30:00,개찰완료,9684000.0,88.679,2020-03-06,주식회사 오케이 다대,송현덕,송현덕,475-87-00374,경기도 화성시 팔탄면 버들로1337-16
LCF0238,1,누르개 수동조립체용 등 3항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,16605907.0,16778843.0,15253493.0,2020-03-06,10:30:00,개찰완료,16467000.0,99.163,2020-03-06,예지정밀,김정모,오영애,606-33-69862,부산광역시 사상구 낙동대로1292번길 9()
LCF0245,1,플러그 파이프용 등 30항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,16537676.0,15034250.0,2020-03-06,10:30:00,유찰,,,,,,,,
LCF0245,2,플러그 파이프용 등 30항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,16537676.0,15034250.0,2020-03-12,10:30:00,유찰,,,,,,,,
LCF0247,1,전구 등 10항목 구매(기동),총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,10832457.0,9847688.0,2020-03-06,10:30:00,유찰,,,,,,,,
