0,1,2,3,4,5,6,7,8,9,10
병참,물자,자동,유기,구매,,,,,,
내부,방탄복,판문점,항목,제조,피복,,,,,
블레이드,발란,시험,장비,구매,,,,,,
전산,운영,용품,구매,,,,,,,
경기,남부,서울,지역,구매,,,,,,
부대,비품,병영,생활관,에어컨,설치,납품,,,,
지게차,구매,,,,,,,,,
영상,분석,서버,제조,설치,,,,,,
경계,고성능,관제,제조,,,,,,,
의무,장비,약품,냉장고,구매,,,,,,
일반,장비,지게차,구매,,,,,,,
간부,숙소,노후,비품,구매,냉장고,,,,,
테러,전화,구매,,,,,,,,
테러,작전,조끼,구매,,,,,,,
업무,교육,물품,구매,,,,,,,
병영,식당,식용,바트,구매,,,,,,
방열,구매,,,,,,,,,
이스트,체인,구매,,,,,,,,
포크,숟가락,구매,,,,,,,,
도서,국가,위기,관리,구매,,,,,,
모루,사신,점안액,품목,구매,,,,,,
육훈소,노후,방열기,교체,제조,구매,,,,,
병영,도서,인생,,,,,,,,
식중독,지수,리미,구매,,,,,,,
전관,방송,시스템,납품,설치,,,,,,
의무,비품,설치,납품,건조기,필터,시약,,,,
통풍,매트,구매,,,,,,,,
와이어,구매,,,,,,,,,
복사,용지,구매,,,,,,,,
블라인드,구매,설치,,,,,,,,
자바라,컨베이어,구매,,,,,,,,
소수,구매,,,,,,,,,
사단,해안,출입문,자동화,개폐기,설치,,,,,
감자,튀김,,,,,,,,,
지게차,구매,,,,,,,,,
기관,제어장치,유지,보수,정비,,,,,,
공기,호흡기,구매,,,,,,,,
사단,해안,출입문,자동화,개폐기,설치,,,,,
사단,해안,출입문,자동화,개폐기,설치,,,,,
경량,서버,구매,,,,,,,,
작전,대기,시설,빌트,제조,설치,납품,,,,
보급,운반,바구니,제조,납품,,,,,,
국기,자동차,정비,실기,교육,물품,구매,,,,
전동,본기,구매,,,,,,,,
차량,비용,장비,구매,,,,,,,
체계,운용,구매,,,,,,,,
부대,시스템,에어컨,설치,납품,,,,,,
테러,작전,잠바,구매,,,,,,,
도서,구매,,,,,,,,,
병영,도서,구매,,,,,,,,
혼합,골재,구매,,,,,,,,
금속,책갈피,구매,,,,,,,,
소형,냉장고,구매,,,,,,,,
듀얼,구매,,,,,,,,,
상선기,세이,구매,,,,,,,,
다용,만능,클리,구매,,,,,,,
컨버터,구매,,,,,,,,,
제도,샤프,구매,,,,,,,,
볼펜,구매,,,,,,,,,
더블에이,복사,구매,,,,,,,,
원목,책꽃,슬라이드,구매,,,,,,,
가상화,운영체제,환경,지원,구매,,,,,,
포장,자재,구매,,,,,,,,
경축,신정,빵류,품목,구매,,,,,,
경축,신정,훈제,닭다리,품목,구매,,,,,
육군,해파,한빛부대,종물,구매,,,,,,
디지털,줄자,구매,,,,,,,,
멀티,테스,터기,구매,,,,,,,
공기청정기,필터,구매,,,,,,,,
장갑,구매,,,,,,,,,
병기,레일,마운트,구매,,,,,,,
고추장,오리,불고기,구매,,,,,,,
소고기,양념,불고기,구매,,,,,,,
오렌지,구매,,,,,,,,,
생수,구매,,,,,,,,,
콜라,음료,구매,,,,,,,,
옥수수,시리얼,구매,,,,,,,,
갈비탕,구매,,,,,,,,,
감귤,파이,구매,,,,,,,,
라면,봉지,구매,,,,,,,,
버터,구매,,,,,,,,,
스위트콘,구매,,,,,,,,,
비엔나,소세지,구매,,,,,,,,
과일,음료,구매,,,,,,,,
순두부찌개,양념,구매,,,,,,,,
할라피뇨,구매,,,,,,,,,
라이스,구매,,,,,,,,,
조림,구매,,,,,,,,,
순대,구매,,,,,,,,,
미트볼,구매,,,,,,,,,
버팔로윙,구매,,,,,,,,,
치킨,스테이크,구매,,,,,,,,
해물,구매,,,,,,,,,
고구마,함박,구매,,,,,,,,
감자,수제비,구매,,,,,,,,
계란후라이,구매,,,,,,,,,
등심,돈까스,구매,,,,,,,,
모짜렐라,치즈,구매,,,,,,,,
사골,우거지,구매,,,,,,,,
항공기,시뮬레이터,유지,보수,정비,,,,,,
잠수함,계류,원정,선체,외주,정비,,,,,
잠수함,직류,전동기,통풍,모터,정비,,,,,
알루미늄,롤폴,구매,,,,,,,,
흑색,로프,항목,구매,피복,,,,,,
부대,의료,기재,구매,,,,,,,
의무,장비,초음파,단기,일반,구매,,,,,
무직,공구,가스,누설,탐지기,구매,,,,,
도서,관용,서류,구매,,,,,,,
촬영,스튜디오,구성,비품,구매,설치,,,,,
이동형,녹화,시스템,구매,,,,,,,
정비,파카,구매,,,,,,,,
공병,대대,취사,식당,덕트팬,교체,설치,납품,,,
휴대,용무,전기,구매,,,,,,,
노트북,구매,,,,,,,,,
이동식,공기,압축기,구매,,,,,,,
공지원,차량,제조,,,,,,,,
테러,동영상,전송,장비,구매,리스,물건,,,,
적접,지역,철책,북방,지용,보강,자재,구매,,,
보어,스코프,구매,,,,,,,,
레이저,안과,구매,,,,,,,,
심장,혈류,출량,측정기,구매,,,,,,
항공,장구,방수,제조,,,,,,,
소독기,저온,멸균,중형,가스,,,,,,
부대,계약,후식,과일,구매,,,,,,
이동식,자동,유기,구매,,,,,,,
동력,버너,구매,,,,,,,,
디지털,주기,구매,,,,,,,,
도서관,도서관,구매,,,,,,,,
신병,교육,훈련,교관,조교,모자,제조,납품,,,
예비군,훈련,컨테이너,제조,구매,,,,,,
병영,식당,취사,기구,구매,,,,,,
컨버터,품목,구매,도서,지역,,,,,,
구함,구매,,,,,,,,,
타이어,,,,,,,,,,
풋살,골대,이동식,구매,납품,,,,,,
기동,장비,비용,장비,구매,,,,,,
과학,경계,시스템,운영,구매,,,,,,
공기청정기,필터,제조,납품,,,,,,,
배추김치,제조,구매,,,,,,,,
계류,원정,개폐,외주,정비,,,,,,
방전,절연,구매,,,,,,,,
야전,유지,보수,정비,,,,,,,
집행,예산,중거리,카메라,제조,,,,,,
동계,정비,피복,제조,,,,,,,
부대,비품,구매,직접,생산,증명,,,,,
부대,계약,부식,구매,일반,품목,,,,,
부대,계약,부식,구매,일반,품목,,,,,
부대,계약,부식,구매,일반,품목,,,,,
과학,경계,시스템,운영,구매,,,,,,
공기청정기,필터,제조,납품,,,,,,,
부대,계약,후식,탄산음료,구매,,,,,,
자재,다수,품목,가계약,,,,,,,
유압유,오염,측정기,제조,납품,,,,,,
전산,프린터,소모품,구매,,,,,,,
비용,장비,구매,,,,,,,,
체육,용품,테니스,네트,구매,,,,,,
탄약,지환,통류,,,,,,,,
해병,모바일,개발,기반,체계,도입,사업,,,,
파운드,지게차,구매,계약,,,,,,,
고철,보관,구매,,,,,,,,
비용,장비,구매,,,,,,,,
부대,어린이집,교재,교구,구매,,,,,,
부대,계약,부식,천일염,구매,납품,,,,,
전대,와이어,트위스트,펜치,구매,,,,,,
수사,장비,구매,,,,,,,,
전대,에이트,렌치,구매,,,,,,,
장비,획득,지향성,음파,송신,기용,금속,기둥,구매,,
랜덤,오비탈,샌더,,,,,,,,
온도,지수,측정,장비,구매,,,,,,
전장,순환,훈련,더미,제작,구매,,,,,
노트북,,,,,,,,,,
공업,헬륨가스,구매,납품,,,,,,,
통합,구매,복사,용지,품목,,,,,,
물류,취급,장비,지게차,구매,,,,,,
방공,전통,제소,화면,전시,체계,구축,사업,,,
밸브,유량,절용,품목,구매,,,,,,
멀티,조인트,품목,구매,,,,,,,
취사,기구,구매,냉장고,냉동고,,,,,,
육군,해파,한빛부대,태양광,발전기,구매,,,,,
육군,물품,보급,기타,유지,물자,구매,,,,
공구,캐비넷,품목,,,,,,,,
표지,완장,밴드,품목,구매,도서,지역,,,,
취사,기구,보존,냉동고,구매,,,,,,
녹화,구매,도서,지역,,,,,,,
중량,구매,,,,,,,,,
케이블,타이,,,,,,,,,
,,,,,,,,,,
부대,기능,전시,체계,보강,사업,,,,,
의류수거함,구매,,,,,,,,,
톤벡,마대,제조,도서,지역,,,,,,
통합,용품,고무,품목,구매,,,,,,
무인,감시,장비,구매,,,,,,,
배수,펌프,제조,도서,지역,,,,,,
참고도서,구매,계약,,,,,,,,
스카치,투명,양면,테이프,구매,,,,,,
자식,개인,선량,품목,,,,,,,
도서,응급,구조,응급처치,품목,,,,,,
육군,물품,통풍,매트,구매,,,,,,
육군,물품,한빛부대,급식,구매,,,,,,
육군,해파,한빛부대,공사,물자,구매,,,,,
도어,품목,,,,,,,,,
천막,품목,구매,도서,지역,,,,,,
당화,혈색소,검사,구매,도서,지역,,,,,
하드카피,품목,구매,,,,,,,,
병참,물자,안전,사다리,구매,,,,,,
냉장고,,,,,,,,,,
과학,훈련,장비,구매,케이블,보관,박스,아연,파이프,,
육군,해파,한빛부대,앰프,품목,구매,,,,,
계열,전차,장갑차,부품,구매,,,,,,
대대,간부,숙소,신축,공사,자재,가구,,,,
통합,위협,관리,시스템,교체,,,,,,
국방,통합,급여,체계,구축,사업,금융리스,,,,
분석,관리,체계,금융리스,,,,,,,
물류,취급,장비,지게차,구매,,,,,,
지게차,구매,,,,,,,,,
전자,감응,헤드셋,구매,,,,,,,
해병대,시험,동력,장치,제조,,,,,,
전용,헤드폰,구매,,,,,,,,
생물,안전,작업대,구매,,,,,,,
의무,장비,수술,구매,,,,,,,
부대,급식,계약,일반,품목,,,,,,
부대,조달,부식,빵류,품목,구매,,,,,
물자,유지비,구매,변압기,,,,,,,
부대,통신,장비,앰프,구매,,,,,,
패킹,립체,구매,,,,,,,,
부대,유압유,플러싱,장비,제조,구매,,,,,
복사,용지,,,,,,,,,
의무,물자,무릎,보호대,구매,,,,,,
디지털,교실,장비,설치,납품,,,,,,
비석,시트,품목,구매,,,,,,,
중대,접지,시설,장비,구매,설치,,,,,
상병,건강검진,시약,구매,,,,,,,
파마,구매,,,,,,,,,
부대,비품,공단,세탁,방비,,,,,,
보드,구매,,,,,,,,,
부대,로봇,포신,검사,구매,,,,,,
의무,물자,구매,,,,,,,,
프레,품목,구매,,,,,,,,
천막,품목,구매,,,,,,,,
안전,고리,구매,,,,,,,,
함정,개폐,정비,,,,,,,,
방공,지령,구매,,,,,,,,
상용,노트북,,,,,,,,,
정보화,장비,구매,사업,금융리스,,,,,,
의무,장비,인공,호흡기,고급,구매,,,,,
경고,방송,시스템,설치,구매,,,,,,
생활관,자재,신발장,제조,,,,,,,
군수,물자,관리,체계,구축,금융리스,,,,,
충전,레이,구매,,,,,,,,
고소,작업대,구매,,,,,,,,
의무,장비,안구,운동,법기,구매,,,,,
지게차,파운드,구매,,,,,,,,
방독면,양산,,,,,,,,,
전산,운영,용품,구매,,,,,,,
유류,시험,장비,증류,시험,품목,구매,,,,
국군,복지,오토바이,부속,장비,구매,,,,,
포장,구매,,,,,,,,,
부대,조달,부식,돈가스,품목,제조,구매,,,,
부대,조달,부식,스팸형,구매,,,,,,
어린이집,신축,자재,실외,,,,,,,
특무,전자,모듈,품목,구매,,,,,,
전산,운영,용품,용지,구매,,,,,,
지역,아파트,싱크대,제조,설치,,,,,,
과학,경계,시스템,배터리,구매,,,,,,
원격교육,스튜디오,교체,사업,,,,,,,
교량,전차,시뮬레이터,제조,설치,,,,,,
건설,정보,모델링,소프트웨어,구매,,,,,,
의무,장비,산동,카메라,구매,,,,,,
비용,장비,터널,차기,제조,설치,,,,,
부대,침입,탐지,체계,구축,사업,,,,,
여단,해안,여단,화면,전시,체계,구축,설치,납품,,
정보화,예산,물품,구매,,,,,,,
전산,운영,용품,구매,,,,,,,
물류,취급,물자,구매,,,,,,,
대대,자동,유기,구매,,,,,,,
훈련,용품,구매,,,,,,,,
물류,취급,물자,구매,,,,,,,
안전,사다리,계단,구매,,,,,,,
빅데이터,분석,솔루션,상용,구매,증설,,,,,
정보화,예산,집행,물품,구매,,,,,,
의무,물자,트루,패스,구매,,,,,,
차량,용소,화기,구매,,,,,,,
계룡,스파,주류,구매,,,,,,,
병영,도서관,도서,구매,,,,,,,
이동식,안전,사다리,,,,,,,,
작전,대기,시설,비품,구매,설치,,,,,
전투,앰프,구매,,,,,,,,
기타,물자,유지비,뮬류,취급,물자,구매,,,,
작전,대기,시설,비품,구매,빌트,인형,세탁기,,,
전관,방송,앰프,구매,,,,,,,
병영,식당,취사,기구,구매,,,,,,
브로,품목,구매,,,,,,,,
기관,제어장치,유지,보수,정비,,,,,,
야전,배낭,제조,구매,예비군,,,,,,
부대,자동화,개폐기,설치,납품,보수,,,,,
병영,식당,취사,기구,구매,,,,,,
장비,노트북,구매,테러,,,,,,,
경축,성탄절,간식,모음,박스,구매,,,,,
작전,대기,시설,빌트,가구,제조,설치,납품,,,
병영,식당,취사,기구,구매,대대,,,,,
병영,식당,취사,기구,구매,중대,,,,,
소대,병영,식당,물품,구매,,,,,,
병참,장비,지게차,구매,,,,,,,
의무,비품,구매,,,,,,,,
의학,연구,센터,통계,프로그램,구매,,,,,
지능,디지털아카이브,체계,상용,라이선스,구매,,,,,
천막,품목,구매,납품,,,,,,,
등짐,펌프,품목,구매,납품,,,,,,
정보,수집,분석,구매,,,,,,,
도서,어게인,마이라이프,구매,,,,,,,
도서,어게인,마이라이프,구매,,,,,,,
도서,어게인,마이라이프,구매,,,,,,,
훈련,실내,사격장,탄지,교체,,,,,,
모집,홍보,기념품,제작,납품,,,,,,
그린,헥시딘,스틱,스왑,구매,,,,,,
폭발물,감식,시스템,구매,,,,,,,
의무,장비,초음파,단기,고급,구매,,,,,
방독면,수리,부속,방산,,,,,,,
시설,자재,버터플라이,밸브,구매,,,,,,
작전,대기,시설,컨테이너,빌트,가구,제조,,,,
기록물,보존,장비,구매,,,,,,,
병영,도서,구매,,,,,,,,
병영,도서,구매,,,,,,,,
지향성,스피커,금속,기둥,제조,납품,,,,,
부대,조달,의무,비품,구매,계약,침대,,,,
의무,비품,구매,제작,목재,,,,,,
고속,상륙정,외주,정비,,,,,,,
의무,장비,냉장고,혈액,은행,대형,구매,,,,
해병,브리핑,체계,운영,용품,구매,,,,,
전산,장비,오스,구매,,,,,,,
의무,장비,냉장고,혈액,은행,대형,구매,,,,
리치,트럭,지게차,구매,,,,,,,
호키,관리,시스템,구축,체계,물품,구매,,,,
자재,다수,품목,가계약,경기,남부,,,,,
자재,다수,품목,가계약,경기,서부,,,,,
일반,장비,지게차,구매,,,,,,,
전장,순환,훈련,더미,구매,,,,,,
의료,기재,구매,,,,,,,,
병영,식당,생도,식당,취사,비품,구매,,,,
지게차,구매,,,,,,,,,
병영,도서관,독서,카페,도서,구매,계약,,,,
장비,유지,재료,구매,,,,,,,
정보화,예산,전산,운영,용품,구매,,,,,
도서,구매,,,,,,,,,
후반기,병영,도서관,도서,구매,,,,,,
전투,구류,클린,소독기,구매,,,,,,
무정,장치,축전지,구매,,,,,,,
교관,조교,모자,티셔츠,구매,,,,,,
독서,카페,도서,구매,병영,도서관,도서,구매,,,
스팀,청소기,구매,,,,,,,,
계취,사복,제조,,,,,,,,
발칸,구매,,,,,,,,,
합동,교육,신축,자재,실외,,,,,,
부품,제작,자재,환강,구매,,,,,,
부품,제작,자재,철판,구매,,,,,,
부품,제작,자재,알루미늄,작업,베이스,구매,,,,
부품,제작,자재,크류,구매,,,,,,
자주포,전기,전자,시험,장비,개선,재료,구매,,,
그린,약차,승용,,,,,,,,
전장,순환,훈련,더미,구매,,,,,,
회선,분기,커넥터,품목,구매,납품,,,,,
고소,작업,안전발판,품목,,,,,,,
해병,진료,전동,테이블,구매,,,,,,
해병,산소,주입,관등,품목,구매,,,,,
해병,전산,소모품,구매,,,,,,,
스마트,시기,구매,,,,,,,,
승객,엘리베이터,제조,설치,납품,,,,,,
통합,간부,식당,자재,가공품,,,,,,
조준,강용,광학,,,,,,,,
병영,도서,구매,,,,,,,,
다단,펌프,,,,,,,,,
통풍,매트,구매,,,,,,,,
부대,비품,구매,,,,,,,,
공기청정기,필터,제조,납품,,,,,,,
공병,대대,부대,유지,물자,구매,,,,,
예식,견장,구매,,,,,,,,
밴드,구매,,,,,,,,,
작전,대기,시설,빌트,제조,납품,재사용,,,,
하우스,메이드,,,,,,,,,
가솔린,측정기,산소,센서,구매,,,,,,
부대,비품,방기,구매,설치,,,,,,
라면,용기,구매,,,,,,,,
부하,개폐기,납품,설치,,,,,,,
지향성,스피커,금속,기둥,제조,납품,,,,,
커플링,축용,고정식,구매,,,,,,,
기관,제어장치,유지,보수,정비,,,,,,
구축함,음압,격실,개조,정비,,,,,,
단말기,성능,보완,부수,장비,,,,,,
해안,출입문,자동,개폐기,설치,납품,,,,,
탄약고,무인,경계,시스템,구매,,,,,,
골재,품목,,,,,,,,,
공군,사단,화상회의,구축,,,,,,,
육군훈련소,신정,경축,훈제,닭다리,제조,구매,,,,
사복,탁송,박스,구매,납품,,,,,,
여과기,품목,,,,,,,,,
자동,면역,석기,시약,,,,,,,
비품,무선,송풍기,구매,,,,,,,
카드,프린터,품목,구매,납품,,,,,,
봉합,립체,패킹링용,백상어,수리,부속,,,,,
후반기,판매,장비,비품,냉장,냉동고,,,,,
카드,프린터기,구매,,,,,,,,
해병,달력,제작,가공,구매,,,,,,
해병,수첩,커버,구매,,,,,,,
유전자,감정,장비,구매,,,,,,,
전차,이동,표적,구매,계약,,,,,,
소켓,,,,,,,,,,
형광,,,,,,,,,,
물류,취급,장비,지게차,더피,구매,,,,,
수처리,시설,전기,판넬,설치,납품,,,,,
형광등,품목,구매,납품,,,,,,,
물류,취급,장비,청소,구매,,,,,,
유량,표시,유용,주유,용품,구매,,,,,
임펜,구매,,,,,,,,,
서울역,비품,구매,설치,커피,머신,,,,,
서울역,비품,구매,쇼파,,,,,,,
비품,구매,거치,,,,,,,,
캡처,보드,,,,,,,,,
나비,경첩,,,,,,,,,
그릿,,,,,,,,,,
항공기,급유,타이어,품목,,,,,,,
금속탐지기,구매,,,,,,,,,
수기,구매,,,,,,,,,
의약품,티눈,밴드,품목,구매,납품,,,,,
수기,구매,,,,,,,,,
임펙트,렌치,구매,,,,,,,,
하중,제한,장치,구매,,,,,,,
수리,부속,설치,납품,장비,,,,,,
솔레노이드,밸브,구매,,,,,,,,
만능,크리,구매,,,,,,,,
누전차단기,구매,,,,,,,,,
교육,훈련,장비,전장,순환,훈련,더미,구매,,,
전자,접촉,구매,,,,,,,,
구매,,,,,,,,,,
지게차,구매,,,,,,,,,
용량,멀티탭,구매,,,,,,,,
전해,살균,장치,전해,구매,,,,,,
헤어,드라이기,,,,,,,,,
이동형,봉기,구매,,,,,,,,
재판,구매,,,,,,,,,
볼트,기계,,,,,,,,,
프린터,토너,구매,,,,,,,,
특수,봉인,품목,구매,납품,,,,,,
흰색,면양,제조,,,,,,,,
작업,코팅,장갑,구매,,,,,,,
부대,물자,동력,버너,구매,,,,,,
사무,용품,복사,구매,,,,,,,
교육,비품,화이트보드,구매,,,,,,,
간부,숙소,노후,비품,전자레인지,인덕션,세탁기,,,,
간부,숙소,노후,비품,방기,에어컨,,,,,
전장,관리,체계,용품,구매,,,,,,
방수,바스,백색,구매,,,,,,,
취사,구매,,,,,,,,,
제설,품목,구매,,,,,,,,
선반,품목,구매,,,,,,,,
함정,항공기,위치,체계,단말기,관제,,,,,
의무,장비,견인,치료,요추,,,,,,
의무,장비,혈압,측정기,,,,,,,
부대,취사,식판,구매,납품,,,,,,
발전기,세트,디젤엔진,,,,,,,,
정비,산소,절단,팁등,구매,,,,,,
모자,구매,,,,,,,,,
전산,운영,용품,,,,,,,,
튜브,리스,품목,,,,,,,,
지능,영상,공유,시스템,구축,통합,금융리스,,,,
화면,전시,체계,구축,통합,금융리스,,,,,
생활관,재건축,자재,판석,제조,,,,,,
인쇄,재료,수시,구매,,,,,,,
마트,판매,종이,봉투,제조,,,,,,
도킹,보조,배터리,구매,,,,,,,
조달,연구,장비,조기,구매,,,,,,
파이프,보온,테이프,구매,,,,,,,
접지,실패,감지기,구매,,,,,,,
총기,공포,장기,구매,,,,,,,
펌프,셈블리,쿨런트,구매,,,,,,,
체력,토사,구매,,,,,,,,
작전,대기,시설,컨테이너,빌트,가구,제조,,,,
비닐,,,,,,,,,,
독시,싸이,클린,캅셀,품목,구매,,,,,
장비,유지비,훈련,통제,카메라,구매,,,,,
타이어,,,,,,,,,,
집게,펀치,,,,,,,,,
마일,장비,보관,컨테이너,제조,설치,,,,,
후반기,실습,케이블,구매,계약,,,,,,
정보화,운용,재료,구매,,,,,,,
종이컵,,,,,,,,,,
갈비탕,구매,,,,,,,,,
국방,예산,운동,용품,구매,테니스,,,,,
배터리,품목,구매,,,,,,,,
시설,보수,자재,구매,,,,,,,
실습,재료,,,,,,,,,
병영,도서관,희망,도서,구매,,,,,,
실습,재료,,,,,,,,,
병영,식당,취사,기구,구매,,,,,,
부품,제작,자재,아크,와이어,구매,,,,,
긴급,결기,배기,관용,,,,,,,
긴급,금속,황동,,,,,,,,
긴급,금속,황동,,,,,,,,
목적,송풍기,통합,구매,,,,,,,
투자,장비,구매,자동,묶음,,,,,,
용접,품목,,,,,,,,,
필터,건조기,냉동,품목,,,,,,,
양성,과정,임시,명찰,교번,제조,납품,,,,
의무,장비,마취,병원,구매,,,,,,
필터,제조,설치,납품,,,,,,,
병참,장비,지게차,,,,,,,,
체력,유지,장비,구매,,,,,,,
병영,도서,구매,,,,,,,,
서치,구매,,,,,,,,,
동력,버너,구매,,,,,,,,
공병,장비,디젤,지게차,,,,,,,
세탁,건조기,구매,,,,,,,,
각목,품목,구매,도서,지역,,,,,,
영상,공유,체계,구매,설치,,,,,,
복사,용지,구매,,,,,,,,
테이블,하부,프레임,수선,,,,,,,
산불,진화,외투,구매,,,,,,,
조사,현장,조사,물품,구매,,,,,,
세탁,카트,구매,,,,,,,,
차량,발전기,시동,기용,시험대,구매,공고,,,,
로프,구매,,,,,,,,,
상패,제조,납품,,,,,,,,
스탠드,방기,품목,구매,설치,도서,지역,,,,
자율,운영,식비,납품,계약,,,,,,
부품,제작,자재,폴러,구매,,,,,,
전투,준비,안전,안전,경고,휘슬,구매,,,,
월동,물자,제설,구매,,,,,,,
시설,관리,전기,구매,,,,,,,
스캐너,구매,,,,,,,,,
초음파,단기,일반,구매,,,,,,,
용량,충전기,구매,,,,,,,,
동영상,전송,장비,구매,,,,,,,
의약품,로세,크림,품목,구매,,,,,,
도서,관리,자동화,장비,간편,검색,구매,,,,
병참,장비,지게차,구매,,,,,,,
신체,구축,사업,,,,,,,,
사업,대형,냉장고,제조,구매,,,,,,
의료,기재,구매,,,,,,,,
타이어,,,,,,,,,,
마약,검사,키트,,,,,,,,
펀치,레스,파일,구매,,,,,,,
교육,예산,용비,구매,,,,,,,
게이트,밸브,구매,,,,,,,,
스노우,타이어,구매,,,,,,,,
재포,재료,구매,플라스틱,구매,,,,,,
영상,시기,전광판,구매,,,,,,,
부대,설치,납품,,,,,,,,
전산,운영,용품,토너,품목,구매,,,,,
실습,재료,드릴,구매,,,,,,,
경계,안전,관리,제조,설치,,,,,,
다용,도용,자동차,구매,,,,,,,
벙커,정리,,,,,,,,,
밸브,유량,절용,,,,,,,,
방공,지령,비상,전화기,구매,,,,,,
티타늄,가위,구매,,,,,,,,
육성,지원,사업,드론,제조,구매,,,,,
취사,앞치마,제조,,,,,,,,
육성,지원,사업,드론,제조,구매,,,,,
직할,부대,신간,도서,구매,,,,,,
취사,기구,제조,구매,,,,,,,
병리,장비,운영,소모품,품목,구매,,,,,
공군,월력,가공,제작,,,,,,,
정비,피복,비용,방한,조끼,제조,,,,,
후반기,판매,장비,비품,쇼핑카트,,,,,,
포병,관측,장비,시험,세트,분석,장비,개선,,,
지지,위장,차단,체계,,,,,,,
병영,도서관,도서,구매,최종,,,,,,
해안,출입문,자동,개폐기,설치,납품,,,,,
의약품,시럽,품목,구매,,,,,,,
부대,비품,구매,소형,냉장고,구매,,,,,
개념,서류,구매,,,,,,,,
투자,의무,흡인,음압,치료,구매,,,,,
인식,탄약,보관,제조,,,,,,,
전관,방송,시스템,제조,설치,,,,,,
전선,품목,구매,,,,,,,,
도서,관용,비품,구매,,,,,,,
의무,장비,내시경,자동,세척,소독기,구매,,,,
수액,절기,사용,미세,주입,일반,품목,,,,
의무,장비,수액,절기,일반,구매,,,,,
의무,장비,혈액,가온,장치,구매,,,,,
의무,장비,생활,심전도,구매,,,,,,
의무,장비,침대,자동식,응급,실용,구매,,,,
투자,의무,흡인,음압,치료,구매,,,,,
부대,계약,자재,납품,가공,품류,,,,,
추가,마카롱,구매,,,,,,,,
추가,우유,생크림,제조,,,,,,,
육훈소,성탄절,경축,마카롱,제조,구매,,,,,
양산,차량,일반,공구,구매,,,,,,
조종사,보호,의용,배터리,구매,,,,,,
아인,지우개,블루,,,,,,,,
여과,장치,호스,,,,,,,,
,,,,,,,,,,
교육,훈련,자재,백파이프,구매,,,,,,
,,,,,,,,,,
동력,버너,구매,,,,,,,,
화상회의,브리핑,시스템,운용,구매,,,,,,
이동식,자동,유기,유류,탱크,구매,설치,납품,,,
휴대,자동,혈압,구매,,,,,,,
후반기,전산,운영,용품,구매,,,,,,
전기,발기,세트,품목,구매,도서,지역,,,,
벙커,침대,구매,설치,도서,지역,,,,,
병영,식당,비품,구매,,,,,,,
의료,물품,채혈,토니,구매,,,,,,
도서,슈퍼,노멀,품목,구매,,,,,,
수첩,제조,납품,,,,,,,,
신형,마일,장비,배터리,보관,구매,,,,,
부대,구매,의료,기재,장비,운영,소모품,,,,
부대,구매,의약품,,,,,,,,
전시,체계,비디오,도입,사업,리스,물건,,,,
실리콘,오일,구매,,,,,,,,
열선,유리,고정식,구매,,,,,,,
샌딩,스펀지,연마,구매,,,,,,,
주름,소켓,품목,구매,,,,,,,
공기청정기,필터,구매,,,,,,,,
경계,제조,설치,,,,,,,,
항만,경비정,엔진,분해,정비,,,,,,
긴급,봉합,세트,,,,,,,,
긴급,트랜지스터,,,,,,,,,
라면,리기,구매,,,,,,,,
긴급,변환기,신호,자료,,,,,,,
긴급,개스킷,,,,,,,,,
긴급,스프링,나선형,압축,,,,,,,
기관단총,라이트,구매,,,,,,,,
시간,정기,구매,,,,,,,,
에폭시,코팅,키트,구매,,,,,,,
안전벨트,구매,,,,,,,,,
후반기,공병,장비,구매,,,,,,,
체력,자재,구매,경북,,,,,,,
체력,자재,구매,충청권,,,,,,,
교육,정보보호,체계,구매,,,,,,,
방탄,전원공급기,,,,,,,,,
통합,구매,수통,케이스,,,,,,,
비밀,보관,구매,,,,,,,,
지원,서류,구매,,,,,,,,
후반기,전산,운영,용품,구매,,,,,,
부대,컨테이너,제조,설치,납품,,,,,,
지원,물품,구매,,,,,,,,
의무,물품,구매,,,,,,,,
력기,구매,,,,,,,,,
세탁기,납품,설치,,,,,,,,
엡손,잉크,구매,,,,,,,,
육성,부대,소화,기함,구매,납품,,,,,
공기,압축기,구매,,,,,,,,
국기,지게차,구매,,,,,,,,
부대,취사,기구,계란,오븐,설치,납품,,,,
공기청정기,필터,구매,,,,,,,,
복사,용지,구매,,,,,,,,
국제,조난,통신망,운용체계,구축,,,,,,
리포트,화일,품목,구매,,,,,,,
병영,식당,비품,구매,,,,,,,
클립,구매,,,,,,,,,
순환,펌프,구매,,,,,,,,
에어컨,필터,품목,구매,수리,부속,,,,,
박스,품목,구매,,,,,,,,
기계,설계,가공,구매,,,,,,,
고성능,영상,감시,체계,,,,,,,
통합,구매,디지털,입대,,,,,,,
마대,구매,납품,,,,,,,,
장비,운영,소모품,소모품,구매,,,,,,
전투,지휘,훈련,교육,비품,핸드폰,보관,,,,
폭발물,처리,전자,내시경,구매,,,,,,
부대,경계,시설,울타리,제조,납품,,,,,
샤워,필터,헤드,품목,구매,도서,지역,,,,
테프론,테이프,보급,품목,구매,도서,지역,,,,
알루미늄,파이,프렌치,품목,구매,도서,지역,,,,
전복,구매,,,,,,,,,
가스,품목,구매,설치,도서,지역,,,,,
교보,전장,순환,훈련,더미,납품,계약,의뢰,,,
시트,밸브,구매,,,,,,,,
브레이크,패드,프론트,구매,,,,,,,
