bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류
53652,5,LDH0871,1,40119,***,K1전차 개스킷등성형패킹세트 등 3종 구매,LDH,육군종합정비창,2022-10-06 13:00:00,K5681,시케이정밀,최은혁,"부산광역시 강서구 녹산산업중로32-13, A동(송정동),",88.091,16049900.0,7종,전차,육군
53653,289,MCX0044,1,40278,***,청소재료(변기세척제 등 18종) 구매,MCX,자운대근무지원연대,2022-10-06 11:00:00,D36CF,에스엠테크,김정숙,대전광역시 대덕구 대전로1397번길70-0 (읍내동),88.016,12922800.0,미분류,,국방부직할
53654,1344,LNS0070,1,40608,***,육성지원사업 총기운반상자 구매,LNS,제55보병사단,2022-10-06 11:00:00,L6166,적성이엔지,김후백,경기도 파주시 적성면 칠중7길81,88.001,18451660.0,2종,상자,육군
53655,32,LNS0071,1,40612,***,육성지원사업 전투용 응급처치키트(구급대) 제조/납품,LNS,제55보병사단,2022-10-06 11:00:00,K9A32,주식회사 순수팩토리,신지원,경기도 고양시 덕양구 삼원로40-1 (삼송동),88.053,11187000.0,"10종, 2종","사업, 전투용",육군
53656,137,UMM0591,1,38452,***,(226064-G)22년 도서관자동화체계 교체사업(리스물건),UMM,국군재정관리단,2022-10-06 11:00:00,BCBEE,주식회사 조인트리,김흥중,광주광역시 서구 마륵로28-1 (마륵동),88.015,165270800.0,10종,도서,기타
53657,384,UMM0593,1,37393,***,(226361-E) 동시통역기 교체사업,UMM,국군재정관리단,2022-10-06 11:00:00,FFECD,신우정보통신 주식회사,심원용,"경기도 안산시 단원구 화정천동로102(고잔동, 2층)",88.011,94947600.0,10종,사업,기타
53658,5,UMM0598,1,32493,***,22-국-500KW 발전기 제조설치,UMM,국군재정관리단,2022-10-06 11:00:00,F5C2D,(주)디에코에너지,유인택,경기도 용인시 처인구 송주로261,88.317,117536700.0,"4종, 7종","발전기, 제조설치",기타
53659,264,LPK0049,1,40303,***,22년 3분기 2차 의무예산 부대구매,LPK,제8기동사단,2022-10-06 10:30:00,JE511,번개상사,박지후,"경기도 남양주시 화도읍 비룡로99번길39, 202호 (휴그린)",88.002,41472240.0,8종,의무,육군
53660,423,HCM0083,1,40295,***,22-09-303 관람석 의자 1품목,HCM,공군교육사령부,2022-10-06 10:30:00,H5330,주식회사 원에스엠종합관리,한정호,경상남도 창원시 성산구 창이대로881번길17-0 (대방동),88.001,36166490.0,2종,의자,공군
53661,61,HFD0014,1,40527,***,22-098 체육기구 등 장병편의비품,HFD,공군제38전투비행전대,2022-10-06 10:30:00,D6C05,대명산업,유미숙,전북특별자치도 진안군 부귀면 원세동길 7-16(),88.03,13422830.0,2종,체육,공군
53662,61,MCT0054,1,40459,***,여자축구부 훈련용품(휘트니스 매트 등 16종)구매,MCT,국군체육부대,2022-10-06 10:30:00,H15D0,주식회사 이음,전병욱,서울특별시 서대문구 포방터2길24 (홍은동),95.722,7220000.0,미분류,,기타
53663,86,MCT0055,1,40460,***,체조부 훈련용품(철봉)구매,MCT,국군체육부대,2022-10-06 10:30:00,K0230,유니버스,김선민,경기도 용인시 처인구 금학로403-0 (김량장동),98.461,8659200.0,미분류,,기타
53664,3334,UHD0013,1,40441,***,(22-032) 부대체육비품(덤벨랙 등 35종) 구매,UHD,공군 작사예하 방포사예하 제3여단,2022-10-06 10:30:00,JE511,번개상사,박지후,"경기도 남양주시 화도읍 비룡로99번길39, 202호 (휴그린)",88.0,54399930.0,2종,체육,공군
53665,4780,MFH0010,1,40437,***,22년 후반기 전산운영용품 구매,MFH,국방시설본부,2022-10-06 10:30:00,L295E,인사이트,정희영,"경기도 안양시 만안구 문예로50-0 (안양동, 한림시티빌아파트) 203-13호",88.0,29714316.0,2종,전산,국방부직할
53666,13,SFD0082,1,40412,***,폴리우레탄 피복제 등 15품목 구매(중기간 경쟁제품),SFD,제9227부대,2022-10-06 10:30:00,1148F,주식회사 카보라인코리아,이동현,경상남도 김해시 진영읍 본산로81-0,88.193,38431279.0,2종,피복,해병
53667,416,SFH0108,1,40643,***,더블에이 복사용지A4 등 159품목 구매(도서지역),SFH,제9196부대,2022-10-06 10:30:00,IF5EA,플러스컴퍼니,이태우,"인천광역시 동구 송현로39-0 (송현동, 솔빛마을주공2차아파트) 201동2004호",88.0,36397510.0,"10종, 2종",도서,해병
53668,119,SDG0053,1,40388,***,하얼빈 등 11종 도서구매,SDG,제2002부대,2022-10-06 10:30:00,L114F,대영물산,조준혁,"인천광역시 남동구 만수로75번길71-9, 2동 206호(만수동, 성신아파트)",90.038,2025000.0,"10종, 2종",도서,해군
53669,455,LMH0019,1,40381,***,병영식당 취사기구 구매(비조달),LMH,제7군단,2022-10-06 10:30:00,JB58A,클로버,전인수,"경기도 부천시 부일로326,  2층 1호-265호",88.003,23770000.0,2종,취사기구,육군
53670,173,SFH0109,1,40647,***,스텐(SUS316) 장니플 등 74품목 구매(도서지역),SFH,제9196부대,2022-10-06 10:30:00,BA152,주식회사 디에스엘,이춘구,인천광역시 서구 백범로934번길 11(가좌동),88.0,17663000.0,"10종, 2종",도서,해병
53671,2,SFH0107,1,40622,***,의약품(자낙스 등 117품목)구매(도서지역),SFH,제9196부대,2022-10-06 10:30:00,K4A4F,리스팜,윤진철,"인천광역시 계양구 장제로859, 4층 401호(임학동)",94.936,23491330.0,8종,의약품,해병
53672,4,LNS0069,1,40589,***,육성지원사업 신형 야전배낭 제조/납품,LNS,제55보병사단,2022-10-06 10:30:00,K9A32,주식회사 순수팩토리,신지원,경기도 고양시 덕양구 삼원로40-1 (삼송동),89.146,15382530.0,10종,사업,육군
53673,474,MDI0007,1,40053,***,음향장비 교체(2차)사업,MDI,제7016부대,2022-10-06 10:30:00,E11B4,주식회사 나은엔지니어링,김철호,"인천광역시 계양구 아나지로2번길17, 2층 (효성동)",83.008,257142228.0,"10종, 7종","음향, 장비",국방부직할
53674,44,MDI0008,1,40052,***,키폰 교환기 교체사업,MDI,제7016부대,2022-10-06 10:30:00,BAE92,주식회사 노하우전기통신,양창화,"서울특별시 영등포구 양산로53, 408호(양평동3가, 월드메르디앙비즈센터)",88.019,43824970.0,10종,사업,국방부직할
53675,159,SCF0542,1,39281,***,"(긴급)베어링, 볼형, 벨 크랭크용 등 15종",SCF,해군군수사령부,2022-10-06 10:30:00,JE012,유림상사,고상범,충청남도 논산시 시민로307번길12-1 (취암동) 1층,88.12,22467000.0,9종,베어링,해군
53676,474,MDI0007,2,40053,***,음향장비 교체(2차)사업,MDI,제7016부대,2022-10-06 10:30:00,E11B4,주식회사 나은엔지니어링,김철호,"인천광역시 계양구 아나지로2번길17, 2층 (효성동)",83.008,257142228.0,"10종, 7종","음향, 장비",국방부직할
53677,44,MDI0008,2,40052,***,키폰 교환기 교체사업,MDI,제7016부대,2022-10-06 10:30:00,BAE92,주식회사 노하우전기통신,양창화,"서울특별시 영등포구 양산로53, 408호(양평동3가, 월드메르디앙비즈센터)",88.019,43824970.0,10종,사업,국방부직할
53678,4,LHG0042,2,37211,1,10월 부대계약 식자재 납품,LHG,제1862부대,2022-10-06 10:00:00,A738F,주식회사 푸드머스,천영훈,경기도 용인시 처인구 원삼면 맹리로2번길31,59.767,2463042.0,1종,식자재,육군
53679,25,MDG0027,2,35140,***,22-15차 연구장비 구매 계약  - 진탕욕조,MDG,국군의무사령부,2022-10-05 16:00:00,KF3B2,주식회사 쏠바이오텍,류재산,"대전광역시 서구 대덕대로319, 2층 212호(월평동, 우림빌딩)",89.044,10975800.0,"10종, 7종","연구, 장비",기타
53680,176,MCK0006,2,38340,***,22년 하반기 전산소모품 구매,MCK,국방전산정보원,2022-10-05 14:00:00,J57A2,엠케이(MK) 물류,성민경,"서울특별시 송파구 양재대로71길30-1, 201호 (방이동, 광진빌딩)",88.007,39042560.0,"2종, 3종","산소, 소모품",국방부직할
53681,1,HFG0003,1,37554,***,성능개량 전파분석체계도입사업,HFG,공군제7항공통신전대,2022-10-05 13:00:00,F3268,라온시스템즈(주),김태호,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",94.37,146515000.0,10종,사업,공군
53682,91,LDH0868,1,39975,***,(자재) 에나멜 회색무광 등 23종 구매,LDH,육군종합정비창,2022-10-05 13:00:00,L0EB6,주식회사 제이앤에스,이외정,"경상남도 창원시 마산회원구 3·15대로732 (합성동, 남산빌딩) 4층 4340호",88.08,83226600.0,4종,에나멜,육군
53683,5,LNF0044,1,40421,***,22년 간편식 활용 작전식량(간편조리식품),LNF,제1보병사단,2022-10-05 11:00:00,D4976,한샘유통 주식회사,유임묵,경기도 평택시 포승읍 여술2길25,94.3,61157010.0,1종,간편식,육군
53684,295,MCX0043,1,40206,***,간부숙소(냉장고 등 3종) 구매 설치,MCX,자운대근무지원연대,2022-10-05 11:00:00,KE435,지엠종합상사,이경민,"대전광역시 유성구 반석로80, 102-1201 (반석동, 반석 더샵)",88.003,42502557.0,2종,냉장고,국방부직할
53685,15,LPG0085,1,40202,***,22-5차 간부숙소 노후비품(스타일러) 구매,LPG,제5보병사단,2022-10-05 11:00:00,L23B9,한국유통,이기숙,"경기도 연천군 전곡읍 전은길98-53, 102호",88.198,92439220.0,2종,비품,육군
53686,11,LPG0086,1,40198,***,22-1차 기타유지물자(염화칼슘 살포기) 구매,LPG,제5보병사단,2022-10-05 11:00:00,I5EED,올리비아,이은서,경기도 연천군 전곡읍 은전로86번길19,88.256,22101422.0,10종,기타,육군
53687,2409,SCG0099,1,39997,***,동판머그컵 등 4종,SCG,해군본부,2022-10-05 11:00:00,J22EB,영산업,서영희,서울특별시 강서구 방화대로41길6 강서3차 센트레빌 101동 904호,88.0,41131600.0,미분류,,해군
53688,1233,UMM0595,1,39859,***,22-해-폭발물 처리 공구키트 구매,UMM,국군재정관리단,2022-10-05 11:00:00,K7B2B,주식회사케이비즈,공선미,"경기도 용인시 기흥구 죽전로10, 6층601호 (보정동 장은메디칼프라자)",87.995,83385271.0,9종,공구,기타
53689,80,UMM0585,1,39658,***,(226053-G) 22년 주전산기 교체사업(리스물건),UMM,국군재정관리단,2022-10-05 11:00:00,E12DA,주식회사 케이엠미디어,김종환,"경기도 평택시 안중읍 용성길174-7, 2층",88.257,53107964.0,"10종, 2종","사업, 전산",기타
53690,282,UMM0570,1,38488,***,(226062-G)22년 기능실 전시체계 보강사업(리스물건),UMM,국군재정관리단,2022-10-05 11:00:00,C2981,주식회사 우성텔레콤,송상의,"경기도 고양시 덕양구 동축로70, 4층 에이-에이-04-16호(동산동,현대프리미어캠퍼스 지축역 지식산업센터)",83.015,187106040.0,10종,사업,기타
53691,261,UMM0587,1,37297,***,(227373-B) 병리장비운영소모품 39종 구매,UMM,국군재정관리단,2022-10-05 11:00:00,KEE33,제이피플러스,전혜화,경기도 김포시 김포한강4로212번길50 (장기동) 401호,87.995,137516000.0,"2종, 8종","병리, 소모품",기타
53692,5,UMM0588,2,37224,***,22-국-00센터 가구 제조,UMM,국군재정관리단,2022-10-05 11:00:00,B812A,인토스 주식회사,백일현,경기도 하남시 초광산단로111 (광암동),88.338,298558200.0,2종,가구,기타
53693,2072,UMM0594,1,37113,***,"22-사거리측정기, 레이저용 구매(228238-H)",UMM,국군재정관리단,2022-10-05 11:00:00,L3D15,은은,김은,경기도 안산시 상록구 태마당로12-1 (부곡동),87.995,66318700.0,7종,측정기,기타
53694,6,UMM0588,1,35623,***,(226310-C) 전자칠판 등 제조 설치,UMM,국군재정관리단,2022-10-05 11:00:00,C53B1,탐투스 주식회사,최광수,"경기도 부천시 오정구 석천로345, 301동 1406호(삼정동, 부천테크노파크)",88.298,484227262.0,4종,제조 설치,기타
53695,19,HDC0023,3,38169,***,22-232 세탁기 및 건조기 구매,HDC,공군제1전투비행단,2022-10-05 10:30:00,L7A4F,서희산업,손경구,"전라남도 광양시 진등길55-5 (마동, 광양 송보파인빌 5차아파트)503-1605",89.581,22058125.0,2종,세탁기,공군
53696,930,SFG0102,1,40128,***,스탠드 에어컨 등 3품목 구매,SFG,제9181부대,2022-10-05 10:30:00,H2BF7,코지하우스,고형식,경기도 광주시 곤지암읍 만삼로244번길59 가동,88.002,14296160.0,2종,에어컨,해병
53697,2654,LMK0062,1,39971,***,[22-C82]더좋은 병영식당 세출예산 구매계약(비조달),LMK,제6보병사단,2022-10-05 10:30:00,JD180,서진글로벌,박미선,"인천광역시 연수구 아카데미로343번길63, 105동 1202호  (송도동, 송도자이더스타)",88.0,18075759.0,미분류,,육군
53698,20,LHG0066,1,40461,***,음식물 처리장비 이전자재 구매,LHG,제1862부대,2022-10-05 10:30:00,JBEFE,드림즈,박미경,"강원특별자치도 화천군 화천읍 옹기점길17-3, 103동 1401호(화천 건영 아모리움)",88.301,41089630.0,"10종, 7종","장비, 처리",육군
53699,184,LKM0040,1,40221,***,"22년 육성(정읍,김제) 물품 구매(접이식의자 등 13건)",LKM,제2632부대,2022-10-05 10:30:00,JFC8C,거성산업,최규직,"전북특별자치도 전주시 완산구 고덕산2길15-0, 상가동 1층 3호(대성동)",88.003,29028000.0,2종,의자,육군
53700,7,SCN0141,1,40211,***,군사경찰 피복 구매,SCN,제7001부대,2022-10-05 10:30:00,HDACD,현대시스템,허조건,"경상남도 창원시 진해구 안골로298번길26, 상가동 1층 107호(안골동, 창원 마린 2차 푸르지오)",89.022,4881400.0,2종,피복,육군
53701,50,SDQ0087,1,40226,***,"제어장치,경보기용 등 15종 구매",SDQ,해군제2수리창,2022-10-05 10:30:00,L4CC6,만보상사,김효식,"경기도 평택시 안중읍 안현로서6길10, 405-디10호(대원빌딩)",88.016,36546300.0,7종,장치,해군
53702,29,SDQ0086,1,40223,***,디스플레이 유닛 등 19종 구매,SDQ,해군제2수리창,2022-10-05 10:30:00,L0698,희망교역,김옥선,"경기도 평택시 안중읍 안현로서6길10, 4층 402-H7호(대원빌딩)",96.093,46757700.0,미분류,,해군
53703,47,SDQ0085,1,40217,***,"판,금속제 등 20종 구매",SDQ,해군제2수리창,2022-10-05 10:30:00,FDF62,(주)디에스인프라,조용경,경기도 평택시 원평로35번길42 (평택동),88.043,22054903.0,9종,금속,해군
53704,49,SDQ0084,1,40215,***,회색 방수캔버스 등 16종 구매,SDQ,해군제2수리창,2022-10-05 10:30:00,KC587,올파츠,지정훈,"경기도 평택시 점촌로23번길12 (서정동, 미송아파트가단지) 1동 4층 403호",88.001,20008400.0,4종,방수,해군
53705,42,SFN0054,1,40199,***,22-00부대 IP교환기 라이센스 구매설치,SFN,연평부대,2022-10-05 10:30:00,F1D7D,주식회사 씨앤티,김정미,"경상북도 김천시 농소면 농남로186, 층",88.156,31620280.0,미분류,,해병
53706,360,SFN0053,1,40191,***,빌트인 세탁기 등 5품목 구매,SFN,연평부대,2022-10-05 10:30:00,JE012,유림상사,고상범,충청남도 논산시 시민로307번길12-1 (취암동) 1층,88.045,46866000.0,2종,세탁기,해병
53707,4,SFN0052,2,39024,***,예초기 구매,SFN,연평부대,2022-10-05 10:30:00,K263A,주식회사 티원산업,김병천,"인천광역시 서구 원당대로117번길70-3 (오류동), 창고동 1층",91.613,1960520.0,미분류,,해병
53708,124,LNF0043,1,40087,***,(군종-1) 훈련 교보재(볼펜) 구매,LNF,제1보병사단,2022-10-05 10:30:00,HAF5F,주식회사 효령종합건설,이우창,"경기도 파주시 교하로159번길33, 304호-에이336(목동동, 목동프라자)",88.018,33860950.0,2종,군종,육군
53709,35,LNG0074,1,40139,***,드론 정비부품 및 실습용 표적 구매,LNG,육군 제1군단,2022-10-05 10:30:00,FB897,바인시스템,전인섭,"경기도 김포시 황금로117, 나동 512호 일부, 524호 (이젠아파트형공장 매카존)",88.256,19917000.0,9종,정비부품,육군
53710,19,HDC0023,2,38169,***,22-232 세탁기 및 건조기 구매,HDC,공군제1전투비행단,2022-10-05 10:30:00,L7A4F,서희산업,손경구,"전라남도 광양시 진등길55-5 (마동, 광양 송보파인빌 5차아파트)503-1605",89.581,22058125.0,2종,세탁기,공군
53711,107,SFG0101,1,39273,***,핸드젯 마킹기 등 2품목 구매,SFG,제9181부대,2022-10-05 10:30:00,H91FD,티엠에스(TMS),오세진,경기도 시흥시 금화로617번길19(금이동),88.073,6378250.0,미분류,,해병
53712,334,SCF0535,1,39249,***,"(긴급)호스, 비금속제 등 70종",SCF,해군군수사령부,2022-10-05 10:30:00,I0561,윈앤윈,강석범,"서울특별시 동작구 사당로23아길66, 202호(사당동, 대도빌라)",88.03,52212500.0,9종,금속,해군
53713,183,SCF0534,1,39235,***,(긴급)디스플레이 유닛 1종 구매,SCF,해군군수사령부,2022-10-05 10:30:00,I0B20,제이디건설기계 주식회사,김종도,서울특별시 노원구 한글비석로24길14 (상계동) 4층 402호,87.997,15924000.0,미분류,,해군
